#overlapped_WTuntr_H3K27ac Enhancers
#Created from WTuntr_SE/overlapped_WTuntr_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by WTuntr_merged.bam
#Using cutoff of 10679.2405 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	WTuntr_merged.bam	WTuntr_Input_merged.bam	enhancerRank	isSuper
2_WTuntr_H3K27ac_rep_A_peak_23112_lociStitched	chr8	48546035	48555418	2	923	1905.6873	1197.2708	8599	0
1_WTuntr_H3K27ac_rep_A_peak_23123_lociStitched	chr8	53511762	53512230	1	469	784.7424	76.518	8600	0
1_WTuntr_H3K27ac_rep_A_peak_10010_lociStitched	chr17	5892863	5893714	1	852	871.0836	162.9665	8601	0
2_WTuntr_H3K27ac_rep_A_peak_16284_lociStitched	chr4	45799159	45800877	2	558	964.3134	256.4974	8602	0
1_WTuntr_H3K27ac_rep_A_peak_4605_lociStitched	chr11	113708557	113709208	1	652	859.5804	152.985	8603	0
1_WTuntr_H3K27ac_rep_A_peak_21046_lociStitched	chr6	148830859	148831470	1	612	851.9784	145.6013	8604	0
1_WTuntr_H3K27ac_rep_A_peak_23310_lociStitched	chr8	72319135	72320364	1	1230	892.3769	186.1935	8605	0
1_WTuntr_H3K27ac_rep_A_peak_11683_lociStitched	chr18	61841189	61841842	1	654	864.9638	158.8096	8606	0
1_WTuntr_H3K27ac_rep_A_peak_9923_lociStitched	chr16	93711957	93712415	1	459	823.6214	117.8434	8607	0
2_WTuntr_H3K27ac_rep_A_peak_5979_lociStitched	chr13	21710137	21716805	2	647	1595.6524	890.178	8608	0
2_WTuntr_H3K27ac_rep_A_peak_24565_lociStitched	chr9	48266972	48268021	2	729	932.561	227.4232	8609	0
1_WTuntr_H3K27ac_rep_A_peak_755_lociStitched	chr1	121431095	121431543	1	449	771.6352	66.7968	8610	0
2_WTuntr_H3K27ac_rep_A_peak_1491_lociStitched	chr1	191071899	191073019	2	772	869.456	164.752	8611	0
1_WTuntr_H3K27ac_rep_A_peak_14283_lociStitched	chr2	151038834	151039319	1	486	783.566	79.0065	8612	0
1_WTuntr_H3K27ac_rep_A_peak_24629_lociStitched	chr9	51278600	51279167	1	568	846.1908	141.6933	8613	0
1_WTuntr_H3K27ac_rep_A_peak_1948_lociStitched	chr10	61382774	61383385	1	612	854.9723	150.6726	8614	0
1_WTuntr_H3K27ac_rep_A_peak_15197_lociStitched	chr3	84135635	84136123	1	489	802.5648	98.7224	8615	0
1_WTuntr_H3K27ac_rep_A_peak_20305_lociStitched	chr6	91615259	91615781	1	523	828.6228	124.8624	8616	0
1_WTuntr_H3K27ac_rep_A_peak_13781_lociStitched	chr2	92008198	92008958	1	761	920.284	216.6	8617	0
1_WTuntr_H3K27ac_rep_A_peak_13483_lociStitched	chr2	52072855	52073463	1	609	796.2368	92.7808	8618	0
2_WTuntr_H3K27ac_rep_A_peak_3304_lociStitched	chr11	50158022	50159785	2	1408	1103.8143	400.3773	8619	0
2_WTuntr_H3K27ac_rep_A_peak_16878_lociStitched	chr4	115513631	115514646	2	483	790.9895	87.5945	8620	0
1_WTuntr_H3K27ac_rep_A_peak_25630_lociStitched	chrX	13042076	13042544	1	469	742.9032	39.6396	8621	0
1_WTuntr_H3K27ac_rep_A_peak_10046_lociStitched	chr17	12318326	12319219	1	894	885.5881	182.4399	8622	0
1_WTuntr_H3K27ac_rep_A_peak_13928_lociStitched	chr2	117249722	117250157	1	436	777.345	74.5155	8623	0
1_WTuntr_H3K27ac_rep_A_peak_20702_lociStitched	chr6	124541671	124542249	1	579	775.1558	72.3656	8624	0
2_WTuntr_H3K27ac_rep_A_peak_11681_lociStitched	chr18	61814786	61815733	2	536	877.4902	175.1003	8625	0
2_WTuntr_H3K27ac_rep_A_peak_227_lociStitched	chr1	52749646	52750585	2	633	929.7978	227.8014	8626	0
1_WTuntr_H3K27ac_rep_A_peak_11441_lociStitched	chr18	37954244	37954975	1	732	863.0917	161.1124	8627	0
2_WTuntr_H3K27ac_rep_A_peak_19829_lociStitched	chr6	47830263	47836456	2	986	1681.3995	980.3519	8628	0
1_WTuntr_H3K27ac_rep_A_peak_21914_lociStitched	chr7	81789046	81789868	1	823	892.6098	191.6082	8629	0
1_WTuntr_H3K27ac_rep_A_peak_23849_lociStitched	chr8	116732456	116733284	1	829	826.9236	126.1044	8630	0
1_WTuntr_H3K27ac_rep_A_peak_1307_lociStitched	chr1	175880513	175880817	1	305	772.9808	72.2608	8631	0
1_WTuntr_H3K27ac_rep_A_peak_19967_lociStitched	chr6	58831486	58832106	1	621	798.436	98.022	8632	0
1_WTuntr_H3K27ac_rep_A_peak_12755_lociStitched	chr19	47918731	47919806	1	1076	926.65	226.2875	8633	0
2_WTuntr_H3K27ac_rep_A_peak_9039_lociStitched	chr15	100387203	100388216	2	663	914.2325	214.1482	8634	0
1_WTuntr_H3K27ac_rep_A_peak_12733_lociStitched	chr19	47247988	47248407	1	420	794.8849	95.0292	8635	0
1_WTuntr_H3K27ac_rep_A_peak_6753_lociStitched	chr13	97205256	97206009	1	754	897.9525	198.1143	8636	0
2_WTuntr_H3K27ac_rep_A_peak_11458_lociStitched	chr18	38380180	38391725	2	546	2267.438	1567.811	8637	0
2_WTuntr_H3K27ac_rep_A_peak_17639_lociStitched	chr4	149281673	149283149	2	1023	974.6028	274.9788	8638	0
1_WTuntr_H3K27ac_rep_A_peak_4653_lociStitched	chr11	115564213	115564640	1	428	793.7503	94.1962	8639	0
1_WTuntr_H3K27ac_rep_A_peak_8197_lociStitched	chr15	43282263	43282727	1	465	810.3296	111.7776	8640	0
1_WTuntr_H3K27ac_rep_A_peak_23136_lociStitched	chr8	57651793	57652844	1	1052	877.3748	178.8802	8641	0
1_WTuntr_H3K27ac_rep_A_peak_10593_lociStitched	chr17	37270355	37270890	1	536	834.0115	135.7295	8642	0
1_WTuntr_H3K27ac_rep_A_peak_12015_lociStitched	chr19	5272739	5274097	1	1359	899.1318	201.1198	8643	0
1_WTuntr_H3K27ac_rep_A_peak_14973_lociStitched	chr3	41017705	41018590	1	886	770.835	72.924	8644	0
2_WTuntr_H3K27ac_rep_A_peak_12134_lociStitched	chr19	8613480	8616422	2	652	1082.9502	385.1078	8645	0
1_WTuntr_H3K27ac_rep_A_peak_19815_lociStitched	chr6	42245916	42246284	1	369	807.6128	109.8112	8646	0
1_WTuntr_H3K27ac_rep_A_peak_21823_lociStitched	chr7	78846784	78847253	1	470	789.4208	91.7833	8647	0
2_WTuntr_H3K27ac_rep_A_peak_3589_lociStitched	chr11	64586984	64589555	2	1202	1130.4687	433.2135	8648	0
1_WTuntr_H3K27ac_rep_A_peak_4448_lociStitched	chr11	105589344	105590298	1	955	870.2388	173.151	8649	0
1_WTuntr_H3K27ac_rep_A_peak_10376_lociStitched	chr17	29614870	29615440	1	571	802.218	105.165	8650	0
2_WTuntr_H3K27ac_rep_A_peak_13791_lociStitched	chr2	93187681	93188815	2	778	881.0046	184.1616	8651	0
1_WTuntr_H3K27ac_rep_A_peak_24069_lociStitched	chr8	124588879	124589537	1	659	921.0684	224.2464	8652	0
1_WTuntr_H3K27ac_rep_A_peak_11167_lociStitched	chr18	7626400	7626819	1	420	795.0944	98.5907	8653	0
2_WTuntr_H3K27ac_rep_A_peak_18290_lociStitched	chr5	72410684	72411589	2	530	892.873	196.4755	8654	0
1_WTuntr_H3K27ac_rep_A_peak_25708_lociStitched	chrX	48341491	48342449	1	959	761.7058	65.5272	8655	0
3_WTuntr_H3K27ac_rep_A_peak_4710_lociStitched	chr11	116671302	116682658	3	1431	2907.136	2211.0132	8656	0
1_WTuntr_H3K27ac_rep_A_peak_5587_lociStitched	chr12	99097152	99097844	1	693	791.0944	95.0808	8657	0
1_WTuntr_H3K27ac_rep_A_peak_5499_lociStitched	chr12	84038390	84038900	1	511	792.897	97.104	8658	0
2_WTuntr_H3K27ac_rep_A_peak_22940_lociStitched	chr8	34478291	34479451	2	856	859.444	163.792	8659	0
2_WTuntr_H3K27ac_rep_A_peak_15821_lociStitched	chr3	130632989	130634349	2	944	931.328	236.64	8660	0
1_WTuntr_H3K27ac_rep_A_peak_6774_lociStitched	chr13	100103666	100104052	1	387	802.6484	108.0028	8661	0
1_WTuntr_H3K27ac_rep_A_peak_3162_lociStitched	chr11	26387161	26387483	1	323	798.0126	103.4908	8662	0
1_WTuntr_H3K27ac_rep_A_peak_14722_lociStitched	chr2	178690735	178691802	1	1068	870.8854	176.4818	8663	0
1_WTuntr_H3K27ac_rep_A_peak_15476_lociStitched	chr3	96830098	96830587	1	490	778.3413	83.9613	8664	0
2_WTuntr_H3K27ac_rep_A_peak_17744_lociStitched	chr4	152296776	152297759	2	611	918.0237	224.124	8665	0
1_WTuntr_H3K27ac_rep_A_peak_9719_lociStitched	chr16	44347446	44347966	1	521	796.432	102.544	8666	0
1_WTuntr_H3K27ac_rep_A_peak_5984_lociStitched	chr13	22034586	22035603	1	1018	824.6853	130.9896	8667	0
1_WTuntr_H3K27ac_rep_A_peak_9911_lociStitched	chr16	92300967	92301889	1	923	945.05	251.6138	8668	0
1_WTuntr_H3K27ac_rep_A_peak_181_lociStitched	chr1	42851220	42851747	1	528	806.7843	113.4631	8669	0
2_WTuntr_H3K27ac_rep_A_peak_7873_lociStitched	chr14	120846326	120847593	2	941	862.7003	169.3979	8670	0
2_WTuntr_H3K27ac_rep_A_peak_15686_lociStitched	chr3	117060872	117061849	2	586	811.9847	119.194	8671	0
1_WTuntr_H3K27ac_rep_A_peak_11507_lociStitched	chr18	40218958	40219375	1	418	773.952	81.4401	8672	0
2_WTuntr_H3K27ac_rep_A_peak_767_lociStitched	chr1	127750502	127756365	2	442	1470.4404	778.0201	8673	0
1_WTuntr_H3K27ac_rep_A_peak_2995_lociStitched	chr11	5707149	5707675	1	527	816.089	123.8204	8674	0
1_WTuntr_H3K27ac_rep_A_peak_13942_lociStitched	chr2	118745413	118746623	1	1211	912.945	220.704	8675	0
1_WTuntr_H3K27ac_rep_A_peak_15392_lociStitched	chr3	95042089	95042561	1	473	788.2872	96.288	8676	0
1_WTuntr_H3K27ac_rep_A_peak_16261_lociStitched	chr4	45320126	45320621	1	496	807.543	115.8795	8677	0
1_WTuntr_H3K27ac_rep_A_peak_19867_lociStitched	chr6	49165701	49166735	1	1035	938.7686	247.126	8678	0
1_WTuntr_H3K27ac_rep_A_peak_24436_lociStitched	chr9	41446775	41448134	1	1360	899.1144	207.5193	8679	0
1_WTuntr_H3K27ac_rep_A_peak_3773_lociStitched	chr11	75402474	75403410	1	937	888.0768	196.56	8680	0
2_WTuntr_H3K27ac_rep_A_peak_15149_lociStitched	chr3	80284006	80285363	2	1047	811.2146	119.9588	8681	0
1_WTuntr_H3K27ac_rep_A_peak_9634_lociStitched	chr16	35472103	35473091	1	989	899.08	207.8752	8682	0
1_WTuntr_H3K27ac_rep_A_peak_16615_lociStitched	chr4	95557156	95557982	1	827	916.7774	225.911	8683	0
1_WTuntr_H3K27ac_rep_A_peak_23477_lociStitched	chr8	88118769	88119093	1	325	748.5696	57.7368	8684	0
1_WTuntr_H3K27ac_rep_A_peak_6691_lociStitched	chr13	93688914	93689920	1	1007	813.1498	122.5308	8685	0
1_WTuntr_H3K27ac_rep_A_peak_1005_lociStitched	chr1	139780678	139781821	1	1144	798.2712	107.8992	8686	0
2_WTuntr_H3K27ac_rep_A_peak_14707_lociStitched	chr2	173976636	173977574	2	479	795.424	105.056	8687	0
1_WTuntr_H3K27ac_rep_A_peak_15610_lociStitched	chr3	106482420	106482979	1	560	815.6928	125.3278	8688	0
1_WTuntr_H3K27ac_rep_A_peak_11966_lociStitched	chr19	4169651	4170142	1	492	769.5934	79.2474	8689	0
1_WTuntr_H3K27ac_rep_A_peak_14810_lociStitched	chr3	14610920	14611704	1	785	864.5952	174.3616	8690	0
1_WTuntr_H3K27ac_rep_A_peak_7162_lociStitched	chr14	30479657	30480114	1	458	805.6453	116.6721	8691	0
1_WTuntr_H3K27ac_rep_A_peak_12981_lociStitched	chr2	18587257	18588211	1	955	840.474	152.0676	8692	0
1_WTuntr_H3K27ac_rep_A_peak_15241_lociStitched	chr3	87767539	87768803	1	1265	939.152	250.904	8693	0
1_WTuntr_H3K27ac_rep_A_peak_18976_lociStitched	chr5	123907232	123907700	1	469	812.7288	124.488	8694	0
2_WTuntr_H3K27ac_rep_A_peak_5482_lociStitched	chr12	83578606	83579951	2	867	1026.6385	338.5365	8695	0
1_WTuntr_H3K27ac_rep_A_peak_15836_lociStitched	chr3	131337204	131337884	1	681	784.448	96.356	8696	0
1_WTuntr_H3K27ac_rep_A_peak_1886_lociStitched	chr10	53629473	53629946	1	474	804.8568	117.0202	8697	0
1_WTuntr_H3K27ac_rep_A_peak_16302_lociStitched	chr4	46650241	46650562	1	322	794.0898	106.4757	8698	0
1_WTuntr_H3K27ac_rep_A_peak_20675_lociStitched	chr6	122309000	122309678	1	679	847.5	159.9402	8699	0
2_WTuntr_H3K27ac_rep_A_peak_23661_lociStitched	chr8	105297712	105306004	2	909	2178.3084	1490.9016	8700	0
2_WTuntr_H3K27ac_rep_A_peak_16786_lociStitched	chr4	106955674	106957059	2	1036	1022.8225	335.5855	8701	0
1_WTuntr_H3K27ac_rep_A_peak_5001_lociStitched	chr12	16853613	16854385	1	773	878.4588	191.3016	8702	0
1_WTuntr_H3K27ac_rep_A_peak_5332_lociStitched	chr12	72581805	72582702	1	898	876.8175	189.8949	8703	0
1_WTuntr_H3K27ac_rep_A_peak_12985_lociStitched	chr2	18766800	18767469	1	670	777.7794	91.1178	8704	0
1_WTuntr_H3K27ac_rep_A_peak_7328_lociStitched	chr14	46704413	46704744	1	332	737.6666	51.2719	8705	0
2_WTuntr_H3K27ac_rep_A_peak_1904_lociStitched	chr10	58322820	58323870	2	727	919.065	232.785	8706	0
2_WTuntr_H3K27ac_rep_A_peak_14004_lociStitched	chr2	122368528	122376358	2	1040	1832.22	1146.312	8707	0
1_WTuntr_H3K27ac_rep_A_peak_23354_lociStitched	chr8	79711245	79712086	1	842	879.9383	194.6915	8708	0
1_WTuntr_H3K27ac_rep_A_peak_19663_lociStitched	chr6	29099617	29100566	1	950	824.1116	138.9336	8709	0
1_WTuntr_H3K27ac_rep_A_peak_12758_lociStitched	chr19	53038130	53038546	1	417	781.4144	96.3456	8710	0
2_WTuntr_H3K27ac_rep_A_peak_16358_lociStitched	chr4	53196232	53197293	2	625	987.0483	302.385	8711	0
1_WTuntr_H3K27ac_rep_A_peak_10884_lociStitched	chr17	71526878	71527499	1	622	884.4903	199.8378	8712	0
2_WTuntr_H3K27ac_rep_A_peak_21188_lociStitched	chr7	16581638	16583976	2	556	1035.734	351.4014	8713	0
1_WTuntr_H3K27ac_rep_A_peak_1077_lociStitched	chr1	155158724	155159248	1	525	783.7468	99.8744	8714	0
1_WTuntr_H3K27ac_rep_A_peak_18115_lociStitched	chr5	41707736	41708385	1	650	825.2035	141.5469	8715	0
1_WTuntr_H3K27ac_rep_A_peak_2403_lociStitched	chr10	86685296	86685933	1	638	806.5694	123.0684	8716	0
1_WTuntr_H3K27ac_rep_A_peak_12263_lociStitched	chr19	18712779	18713398	1	620	787.6775	104.2396	8717	0
1_WTuntr_H3K27ac_rep_A_peak_12730_lociStitched	chr19	47067796	47068376	1	581	785.436	102.022	8718	0
1_WTuntr_H3K27ac_rep_A_peak_20522_lociStitched	chr6	115543790	115544991	1	1202	882.2546	199.0057	8719	0
1_WTuntr_H3K27ac_rep_A_peak_1338_lociStitched	chr1	180175590	180176859	1	1270	990.8352	307.8594	8720	0
1_WTuntr_H3K27ac_rep_A_peak_7501_lociStitched	chr14	57571220	57571993	1	774	840.1737	157.3828	8721	0
1_WTuntr_H3K27ac_rep_A_peak_5036_lociStitched	chr12	24592615	24593685	1	1071	865.523	182.756	8722	0
1_WTuntr_H3K27ac_rep_A_peak_17841_lociStitched	chr5	3543809	3544355	1	547	767.8398	85.2852	8723	0
1_WTuntr_H3K27ac_rep_A_peak_14403_lociStitched	chr2	157367336	157368000	1	665	868.512	186.0528	8724	0
2_WTuntr_H3K27ac_rep_A_peak_21917_lociStitched	chr7	82866370	82867652	2	721	915.989	233.5804	8725	0
1_WTuntr_H3K27ac_rep_A_peak_20461_lociStitched	chr6	113237851	113238421	1	571	807.063	124.716	8726	0
2_WTuntr_H3K27ac_rep_A_peak_314_lociStitched	chr1	60293628	60294802	2	572	781.1796	99.6726	8727	0
1_WTuntr_H3K27ac_rep_A_peak_7426_lociStitched	chr14	54553859	54554652	1	794	897.2002	215.7753	8728	0
1_WTuntr_H3K27ac_rep_A_peak_5793_lociStitched	chr12	110978384	110979346	1	963	865.8	184.4154	8729	0
2_WTuntr_H3K27ac_rep_A_peak_8662_lociStitched	chr15	81190457	81191386	2	574	862.6694	181.7124	8730	0
1_WTuntr_H3K27ac_rep_A_peak_21859_lociStitched	chr7	80323987	80324493	1	507	811.9782	131.2564	8731	0
2_WTuntr_H3K27ac_rep_A_peak_21603_lociStitched	chr7	45264766	45277531	2	771	2647.461	1967.0865	8732	0
1_WTuntr_H3K27ac_rep_A_peak_1712_lociStitched	chr10	24711600	24712446	1	847	851.2452	171.1458	8733	0
1_WTuntr_H3K27ac_rep_A_peak_11692_lociStitched	chr18	62548269	62548747	1	479	783.681	103.726	8734	0
1_WTuntr_H3K27ac_rep_A_peak_6572_lociStitched	chr13	69596188	69596674	1	487	751.0158	71.6364	8735	0
1_WTuntr_H3K27ac_rep_A_peak_8835_lociStitched	chr15	85878828	85879824	1	997	925.5828	246.3108	8736	0
1_WTuntr_H3K27ac_rep_A_peak_604_lociStitched	chr1	87853269	87853859	1	591	787.532	108.501	8737	0
1_WTuntr_H3K27ac_rep_A_peak_1170_lociStitched	chr1	164787560	164788512	1	953	801.7744	122.9032	8738	0
1_WTuntr_H3K27ac_rep_A_peak_202_lociStitched	chr1	51289283	51290156	1	874	838.6911	160.8066	8739	0
1_WTuntr_H3K27ac_rep_A_peak_25486_lociStitched	chr9	120492247	120493045	1	799	814.2792	137.8146	8740	0
1_WTuntr_H3K27ac_rep_A_peak_25045_lociStitched	chr9	75558980	75559601	1	622	756.8748	81.1026	8741	0
1_WTuntr_H3K27ac_rep_A_peak_14077_lociStitched	chr2	129065653	129066605	1	953	900.0208	224.2912	8742	0
1_WTuntr_H3K27ac_rep_A_peak_2144_lociStitched	chr10	77259298	77259743	1	446	728.0645	52.3765	8743	0
1_WTuntr_H3K27ac_rep_A_peak_22164_lociStitched	chr7	109703756	109704270	1	515	805.5408	129.8878	8744	0
1_WTuntr_H3K27ac_rep_A_peak_20200_lociStitched	chr6	87009660	87010307	1	648	891.0484	215.451	8745	0
1_WTuntr_H3K27ac_rep_A_peak_13175_lociStitched	chr2	29060237	29060602	1	366	732.7375	57.7065	8746	0
1_WTuntr_H3K27ac_rep_A_peak_10796_lociStitched	chr17	56935079	56935519	1	441	754.116	79.156	8747	0
1_WTuntr_H3K27ac_rep_A_peak_10886_lociStitched	chr17	71615875	71616739	1	865	844.6464	169.6896	8748	0
1_WTuntr_H3K27ac_rep_A_peak_14856_lociStitched	chr3	19627999	19628764	1	766	949.7475	274.8645	8749	0
2_WTuntr_H3K27ac_rep_A_peak_16507_lociStitched	chr4	63256135	63257369	2	886	955.4862	280.6116	8750	0
1_WTuntr_H3K27ac_rep_A_peak_23805_lociStitched	chr8	111799296	111800436	1	1141	835.62	160.854	8751	0
1_WTuntr_H3K27ac_rep_A_peak_8959_lociStitched	chr15	97784399	97784983	1	585	772.1648	97.5864	8752	0
1_WTuntr_H3K27ac_rep_A_peak_25250_lociStitched	chr9	105053276	105053643	1	368	730.8805	56.6281	8753	0
1_WTuntr_H3K27ac_rep_A_peak_11078_lociStitched	chr17	86600679	86601309	1	631	765.828	91.602	8754	0
1_WTuntr_H3K27ac_rep_A_peak_10444_lociStitched	chr17	32388670	32389439	1	770	836.9796	162.9511	8755	0
1_WTuntr_H3K27ac_rep_A_peak_6179_lociStitched	chr13	37778170	37779018	1	849	796.6112	122.6208	8756	0
1_WTuntr_H3K27ac_rep_A_peak_10042_lociStitched	chr17	10840340	10840809	1	470	780.0408	106.1816	8757	0
2_WTuntr_H3K27ac_rep_A_peak_24983_lociStitched	chr9	71315672	71317640	2	786	1109.3616	435.912	8758	0
1_WTuntr_H3K27ac_rep_A_peak_20787_lociStitched	chr6	128362439	128362931	1	493	788.9712	115.7184	8759	0
2_WTuntr_H3K27ac_rep_A_peak_24110_lociStitched	chr8	126703240	126704267	2	605	868.9447	195.7462	8760	0
1_WTuntr_H3K27ac_rep_A_peak_3057_lociStitched	chr11	11965476	11966487	1	1012	883.9173	211.0968	8761	0
1_WTuntr_H3K27ac_rep_A_peak_6412_lociStitched	chr13	55512634	55513417	1	784	800.3826	127.629	8762	0
1_WTuntr_H3K27ac_rep_A_peak_2402_lociStitched	chr10	86498306	86498807	1	502	808.614	135.8712	8763	0
2_WTuntr_H3K27ac_rep_A_peak_11499_lociStitched	chr18	39466751	39467821	2	694	815.982	143.487	8764	0
2_WTuntr_H3K27ac_rep_A_peak_22600_lociStitched	chr7	141539336	141540312	2	674	916.6592	244.1952	8765	0
1_WTuntr_H3K27ac_rep_A_peak_11979_lociStitched	chr19	4420367	4421341	1	975	902.3136	230.1562	8766	0
1_WTuntr_H3K27ac_rep_A_peak_19816_lociStitched	chr6	42265079	42265513	1	435	797.5184	125.5996	8767	0
1_WTuntr_H3K27ac_rep_A_peak_2658_lociStitched	chr10	111298205	111298996	1	792	895.9657	224.1694	8768	0
2_WTuntr_H3K27ac_rep_A_peak_9256_lociStitched	chr16	14177525	14178520	2	523	828.437	156.812	8769	0
1_WTuntr_H3K27ac_rep_A_peak_17787_lociStitched	chr4	155322909	155324178	1	1270	905.3046	234.0036	8770	0
1_WTuntr_H3K27ac_rep_A_peak_2646_lociStitched	chr10	110952363	110953003	1	641	770.112	98.88	8771	0
1_WTuntr_H3K27ac_rep_A_peak_20701_lociStitched	chr6	124527829	124528591	1	763	815.4924	145.0086	8772	0
2_WTuntr_H3K27ac_rep_A_peak_762_lociStitched	chr1	127397226	127398244	2	698	802.9984	132.5436	8773	0
2_WTuntr_H3K27ac_rep_A_peak_24831_lociStitched	chr9	64067149	64068684	2	1130	987.4655	317.745	8774	0
1_WTuntr_H3K27ac_rep_A_peak_11124_lociStitched	chr17	94749556	94749966	1	411	795.318	125.706	8775	0
1_WTuntr_H3K27ac_rep_A_peak_10609_lociStitched	chr17	45506814	45507134	1	321	745.856	76.288	8776	0
1_WTuntr_H3K27ac_rep_A_peak_25388_lociStitched	chr9	110304728	110305668	1	941	933.89	265.08	8777	0
1_WTuntr_H3K27ac_rep_A_peak_4180_lociStitched	chr11	96916093	96916480	1	388	779.7663	111.3012	8778	0
1_WTuntr_H3K27ac_rep_A_peak_13826_lociStitched	chr2	102185791	102186386	1	596	748.629	80.682	8779	0
2_WTuntr_H3K27ac_rep_A_peak_3551_lociStitched	chr11	61564093	61565282	2	783	905.7802	237.9189	8780	0
1_WTuntr_H3K27ac_rep_A_peak_518_lociStitched	chr1	78567834	78568671	1	838	825.9516	158.3604	8781	0
1_WTuntr_H3K27ac_rep_A_peak_7144_lociStitched	chr14	28649693	28650604	1	912	811.0633	143.7558	8782	0
1_WTuntr_H3K27ac_rep_A_peak_2805_lociStitched	chr10	127120733	127121168	1	436	728.016	61.161	8783	0
1_WTuntr_H3K27ac_rep_A_peak_6826_lociStitched	chr13	104228529	104229045	1	517	836.952	170.6412	8784	0
2_WTuntr_H3K27ac_rep_A_peak_18053_lociStitched	chr5	34659804	34660960	2	760	944.1052	277.9024	8785	0
1_WTuntr_H3K27ac_rep_A_peak_4443_lociStitched	chr11	103966725	103967365	1	641	857.728	191.744	8786	0
2_WTuntr_H3K27ac_rep_A_peak_7592_lociStitched	chr14	63943069	63944267	2	865	918.5066	252.8978	8787	0
1_WTuntr_H3K27ac_rep_A_peak_12366_lociStitched	chr19	29563052	29563547	1	496	761.607	96.3765	8788	0
2_WTuntr_H3K27ac_rep_A_peak_2733_lociStitched	chr10	118705677	118706692	2	658	777.287	112.259	8789	0
1_WTuntr_H3K27ac_rep_A_peak_2746_lociStitched	chr10	120226786	120227583	1	798	852.9494	187.9326	8790	0
1_WTuntr_H3K27ac_rep_A_peak_27_lociStitched	chr1	10993556	10994345	1	790	801.9396	137.2071	8791	0
1_WTuntr_H3K27ac_rep_A_peak_3002_lociStitched	chr11	5877877	5878911	1	1035	833.7142	169.1624	8792	0
2_WTuntr_H3K27ac_rep_A_peak_1681_lociStitched	chr10	20186636	20187554	2	597	849.9762	185.436	8793	0
1_WTuntr_H3K27ac_rep_A_peak_8078_lociStitched	chr15	28070556	28071166	1	611	789.706	125.294	8794	0
2_WTuntr_H3K27ac_rep_A_peak_12864_lociStitched	chr2	3332237	3333333	2	587	867.3744	203.0888	8795	0
1_WTuntr_H3K27ac_rep_A_peak_9843_lociStitched	chr16	85172855	85173736	1	882	811.5772	147.3913	8796	0
1_WTuntr_H3K27ac_rep_A_peak_15673_lociStitched	chr3	116594418	116595153	1	736	830.403	166.3305	8797	0
1_WTuntr_H3K27ac_rep_A_peak_19507_lociStitched	chr5	149678211	149678499	1	289	700.7904	36.72	8798	0
1_WTuntr_H3K27ac_rep_A_peak_14466_lociStitched	chr2	160973430	160974365	1	936	828.6905	164.6535	8799	0
2_WTuntr_H3K27ac_rep_A_peak_13691_lociStitched	chr2	84184259	84185552	2	948	853.6386	189.6831	8800	0
1_WTuntr_H3K27ac_rep_A_peak_9801_lociStitched	chr16	65562273	65563074	1	802	816.219	152.5104	8801	0
2_WTuntr_H3K27ac_rep_A_peak_14095_lociStitched	chr2	130273803	130284438	2	1435	2670.4485	2006.8245	8802	0
1_WTuntr_H3K27ac_rep_A_peak_18941_lociStitched	chr5	122850152	122850619	1	468	754.6253	91.0183	8803	0
1_WTuntr_H3K27ac_rep_A_peak_17819_lociStitched	chr4	155869006	155870006	1	1001	914.5	251.1	8804	0
1_WTuntr_H3K27ac_rep_A_peak_14959_lociStitched	chr3	37639940	37640635	1	696	779.9985	117.038	8805	0
1_WTuntr_H3K27ac_rep_A_peak_21789_lociStitched	chr7	72215488	72216432	1	945	786.0688	123.4752	8806	0
1_WTuntr_H3K27ac_rep_A_peak_20244_lociStitched	chr6	90305787	90306642	1	856	883.9845	221.616	8807	0
2_WTuntr_H3K27ac_rep_A_peak_12530_lociStitched	chr19	39287107	39288340	2	932	794.1753	132.3009	8808	0
1_WTuntr_H3K27ac_rep_A_peak_12225_lociStitched	chr19	12440325	12441185	1	861	813.818	151.962	8809	0
1_WTuntr_H3K27ac_rep_A_peak_10587_lociStitched	chr17	36257392	36257832	1	441	788.876	127.38	8810	0
1_WTuntr_H3K27ac_rep_A_peak_18786_lociStitched	chr5	115326732	115327584	1	853	876.282	215.2152	8811	0
2_WTuntr_H3K27ac_rep_A_peak_18607_lociStitched	chr5	105518914	105520006	2	730	830.7936	170.4612	8812	0
1_WTuntr_H3K27ac_rep_A_peak_21791_lociStitched	chr7	72292022	72293262	1	1241	845.184	185.504	8813	0
2_WTuntr_H3K27ac_rep_A_peak_11_lociStitched	chr1	7397666	7398501	2	446	824.646	164.996	8814	0
2_WTuntr_H3K27ac_rep_A_peak_11153_lociStitched	chr18	5389925	5391305	2	908	885.408	225.906	8815	0
2_WTuntr_H3K27ac_rep_A_peak_6469_lociStitched	chr13	60573823	60575010	2	821	889.7752	230.278	8816	0
1_WTuntr_H3K27ac_rep_A_peak_12212_lociStitched	chr19	10881619	10882299	1	681	868.564	209.168	8817	0
1_WTuntr_H3K27ac_rep_A_peak_5635_lociStitched	chr12	101957387	101958193	1	807	809.8688	150.8026	8818	0
