#overlapped_WTuntr_H3K27ac Enhancers
#Created from WTuntr_SE/overlapped_WTuntr_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by WTuntr_merged.bam
#Using cutoff of 10679.2405 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	WTuntr_merged.bam	WTuntr_Input_merged.bam	enhancerRank	isSuper
7_WTuntr_H3K27ac_rep_A_peak_7576_lociStitched	chr14	63149548	63178729	7	8327	17321.8416	4803.1926	638	1
2_WTuntr_H3K27ac_rep_A_peak_11013_lociStitched	chr17	84181466	84189499	2	6691	13835.2359	1347.9374	639	1
5_WTuntr_H3K27ac_rep_A_peak_23049_lociStitched	chr8	45323784	45342786	5	6488	15064.7856	2580.4716	640	1
7_WTuntr_H3K27ac_rep_A_peak_7707_lociStitched	chr14	70500331	70520642	7	7374	16313.7952	3834.7168	641	1
4_WTuntr_H3K27ac_rep_A_peak_7492_lociStitched	chr14	57088592	57105168	4	5748	15157.0944	2678.6816	642	1
1_WTuntr_H3K27ac_rep_A_peak_20904_lociStitched	chr6	138139141	138145618	1	6478	13625.0172	1151.6106	643	1
2_WTuntr_H3K27ac_rep_A_peak_24134_lociStitched	chr8	126875433	126887840	2	4779	14569.5401	2112.9121	644	1
4_WTuntr_H3K27ac_rep_A_peak_18269_lociStitched	chr5	66135215	66151973	4	5921	15095.6064	2642.7366	645	1
2_WTuntr_H3K27ac_rep_A_peak_8154_lociStitched	chr15	38298137	38302148	2	3484	13223.8659	772.9197	646	1
5_WTuntr_H3K27ac_rep_A_peak_6593_lociStitched	chr13	73755166	73774357	5	11060	16335.3792	3888.0966	647	1
4_WTuntr_H3K27ac_rep_A_peak_10416_lociStitched	chr17	31628217	31638354	4	4413	14169.4986	1755.7284	648	1
2_WTuntr_H3K27ac_rep_A_peak_8630_lociStitched	chr15	79387246	79403886	2	7750	15598.336	3184.896	649	1
4_WTuntr_H3K27ac_rep_A_peak_1379_lociStitched	chr1	181004944	181021194	4	6801	15305.875	2908.75	650	1
4_WTuntr_H3K27ac_rep_A_peak_15336_lociStitched	chr3	90247548	90266393	4	6426	15729.9215	3346.872	651	1
4_WTuntr_H3K27ac_rep_A_peak_15079_lociStitched	chr3	62338606	62352983	4	5664	14214.5399	1848.8822	652	1
6_WTuntr_H3K27ac_rep_A_peak_14299_lociStitched	chr2	152331896	152364324	6	8267	18049.4248	5684.6284	653	1
5_WTuntr_H3K27ac_rep_A_peak_10732_lociStitched	chr17	53642030	53656990	5	8041	14672.768	2321.792	654	1
2_WTuntr_H3K27ac_rep_A_peak_12590_lociStitched	chr19	42045493	42053684	2	6903	13755.9654	1407.2138	655	1
1_WTuntr_H3K27ac_rep_A_peak_19387_lociStitched	chr5	144254149	144259436	1	5288	13592.877	1247.732	656	1
7_WTuntr_H3K27ac_rep_A_peak_10285_lociStitched	chr17	27780294	27801280	7	10604	16304.0234	3960.0582	657	1
8_WTuntr_H3K27ac_rep_A_peak_7919_lociStitched	chr15	3449175	3466189	8	7295	14284.9544	1949.8044	658	1
4_WTuntr_H3K27ac_rep_A_peak_9075_lociStitched	chr15	102002743	102028998	4	8815	17076.252	4741.653	659	1
2_WTuntr_H3K27ac_rep_A_peak_2736_lociStitched	chr10	118749401	118767015	2	6023	15188.5522	2855.2294	660	1
4_WTuntr_H3K27ac_rep_A_peak_20870_lociStitched	chr6	135158091	135168203	4	5885	13941.4144	1608.8192	661	1
5_WTuntr_H3K27ac_rep_A_peak_8609_lociStitched	chr15	78830953	78846409	5	9154	15310.7136	2983.008	662	1
5_WTuntr_H3K27ac_rep_A_peak_6478_lociStitched	chr13	60659350	60687446	5	10144	17880.2944	5560.1984	663	1
4_WTuntr_H3K27ac_rep_A_peak_5390_lociStitched	chr12	76532966	76558812	4	7091	17190.1746	4871.971	664	1
4_WTuntr_H3K27ac_rep_A_peak_9464_lociStitched	chr16	26357563	26371844	4	6254	14095.347	1782.2688	665	1
3_WTuntr_H3K27ac_rep_A_peak_6777_lociStitched	chr13	100532551	100553381	3	5116	14966.355	2672.489	666	1
4_WTuntr_H3K27ac_rep_A_peak_7982_lociStitched	chr15	9068468	9082745	4	6067	14294.1324	2007.3462	667	1
4_WTuntr_H3K27ac_rep_A_peak_16187_lociStitched	chr4	40844489	40854713	4	7841	14157.1728	1877.1264	668	1
1_WTuntr_H3K27ac_rep_A_peak_25895_lociStitched	chrX	143482906	143483220	1	315	39986.4556	27721.3016	669	1
5_WTuntr_H3K27ac_rep_A_peak_25335_lociStitched	chr9	108072166	108096120	5	6782	16731.869	4484.1888	670	1
4_WTuntr_H3K27ac_rep_A_peak_14127_lociStitched	chr2	131209574	131235723	4	6898	16591.5405	4345.9638	671	1
5_WTuntr_H3K27ac_rep_A_peak_15975_lociStitched	chr3	152191170	152211312	5	5599	14429.7288	2197.4922	672	1
1_WTuntr_H3K27ac_rep_A_peak_24508_lociStitched	chr9	44799268	44805708	1	6441	13543.964	1316.98	673	1
4_WTuntr_H3K27ac_rep_A_peak_13785_lociStitched	chr2	92421330	92446618	4	8414	16874.6824	4685.8664	674	1
4_WTuntr_H3K27ac_rep_A_peak_6885_lociStitched	chr13	113601259	113618571	4	7641	15700.2528	3516.0672	675	1
4_WTuntr_H3K27ac_rep_A_peak_21618_lociStitched	chr7	45567480	45576323	4	5861	13987.8574	1811.0464	676	1
3_WTuntr_H3K27ac_rep_A_peak_2834_lociStitched	chr10	127660869	127676757	3	6290	14744.064	2611.9872	677	1
1_WTuntr_H3K27ac_rep_A_peak_25409_lociStitched	chr9	110874697	110881454	1	6758	13520.757	1392.6177	678	1
6_WTuntr_H3K27ac_rep_A_peak_14170_lociStitched	chr2	132680713	132699573	6	9080	15080.456	2977.994	679	1
1_WTuntr_H3K27ac_rep_A_peak_21798_lociStitched	chr7	73556660	73559995	1	3336	12578.286	496.915	680	1
8_WTuntr_H3K27ac_rep_A_peak_22920_lociStitched	chr8	33969827	33993795	8	8140	15303.568	3238.0768	681	1
2_WTuntr_H3K27ac_rep_A_peak_4824_lociStitched	chr11	120184209	120190434	2	5910	13376.9025	1312.8525	682	1
4_WTuntr_H3K27ac_rep_A_peak_17195_lociStitched	chr4	132062820	132078960	4	5465	15299.106	3236.07	683	1
3_WTuntr_H3K27ac_rep_A_peak_24949_lociStitched	chr9	70231349	70245839	3	6814	14413.203	2357.523	684	1
3_WTuntr_H3K27ac_rep_A_peak_24859_lociStitched	chr9	65289231	65296263	3	4959	13154.7624	1128.636	685	1
3_WTuntr_H3K27ac_rep_A_peak_5935_lociStitched	chr13	12453998	12464035	3	6665	13782.8084	1757.4787	686	1
5_WTuntr_H3K27ac_rep_A_peak_17433_lociStitched	chr4	138453729	138465286	5	7564	14063.7133	2049.0561	687	1
1_WTuntr_H3K27ac_rep_A_peak_13627_lociStitched	chr2	72978408	72981116	1	2709	12533.4364	524.2688	688	1
6_WTuntr_H3K27ac_rep_A_peak_4371_lociStitched	chr11	101699289	101714624	6	6557	14371.962	2370.791	689	1
8_WTuntr_H3K27ac_rep_A_peak_24149_lociStitched	chr8	127439274	127463380	8	4905	15678.5424	3680.9862	690	1
3_WTuntr_H3K27ac_rep_A_peak_8551_lociStitched	chr15	77366873	77383447	3	6373	14782.3506	2799.3486	691	1
2_WTuntr_H3K27ac_rep_A_peak_12808_lociStitched	chr19	55740797	55745470	2	4244	12832.5253	856.5609	692	1
3_WTuntr_H3K27ac_rep_A_peak_17493_lociStitched	chr4	141129496	141148715	3	8642	15798.018	3826.5029	693	1
3_WTuntr_H3K27ac_rep_A_peak_12668_lociStitched	chr19	44982080	44992964	3	6575	14061.0396	2089.728	694	1
3_WTuntr_H3K27ac_rep_A_peak_16959_lociStitched	chr4	118272184	118291639	3	7598	15663.2205	3696.45	695	1
2_WTuntr_H3K27ac_rep_A_peak_21315_lociStitched	chr7	25649276	25659615	2	6076	13883.2092	1926.1557	696	1
5_WTuntr_H3K27ac_rep_A_peak_23144_lociStitched	chr8	61558314	61591277	5	5979	16547.426	4591.7459	697	1
1_WTuntr_H3K27ac_rep_A_peak_6635_lociStitched	chr13	80882219	80886959	1	4741	12633.048	688.248	698	1
7_WTuntr_H3K27ac_rep_A_peak_3499_lociStitched	chr11	60028315	60049649	7	5731	15526.8852	3590.5122	699	1
1_WTuntr_H3K27ac_rep_A_peak_20208_lociStitched	chr6	87806807	87812148	1	5342	12982.3687	1074.6092	700	1
6_WTuntr_H3K27ac_rep_A_peak_20757_lociStitched	chr6	125345820	125364650	6	6928	15745.646	3841.32	701	1
4_WTuntr_H3K27ac_rep_A_peak_9097_lociStitched	chr15	102394784	102406695	4	5700	13829.8621	1935.5375	702	1
5_WTuntr_H3K27ac_rep_A_peak_10648_lociStitched	chr17	46437285	46462339	5	6900	16390.3268	4512.2254	703	1
2_WTuntr_H3K27ac_rep_A_peak_4790_lociStitched	chr11	119083329	119092574	2	6036	13755.6355	1879.5085	704	1
1_WTuntr_H3K27ac_rep_A_peak_15407_lociStitched	chr3	95314783	95320997	1	6215	13276.8324	1437.9196	705	1
4_WTuntr_H3K27ac_rep_A_peak_22585_lociStitched	chr7	141327254	141344456	4	6180	14989.8228	3173.769	706	1
2_WTuntr_H3K27ac_rep_A_peak_24458_lociStitched	chr9	43104092	43116316	2	3596	13595.5328	1785.9264	707	1
6_WTuntr_H3K27ac_rep_A_peak_11072_lociStitched	chr17	86522472	86536524	6	8320	14302.1256	2504.0664	708	1
2_WTuntr_H3K27ac_rep_A_peak_7552_lociStitched	chr14	61680647	61687314	2	3998	13042.6521	1259.3963	709	1
5_WTuntr_H3K27ac_rep_A_peak_15482_lociStitched	chr3	97609415	97633612	5	7223	15328.7995	3566.6378	710	1
7_WTuntr_H3K27ac_rep_A_peak_14447_lociStitched	chr2	160327215	160351703	7	7438	16005.3568	4246.2192	711	1
3_WTuntr_H3K27ac_rep_A_peak_1026_lociStitched	chr1	151124303	151133615	3	6485	12792.8256	1036.4256	712	1
5_WTuntr_H3K27ac_rep_A_peak_13897_lociStitched	chr2	110302351	110320275	5	7708	13756.67	2009.2804	713	1
9_WTuntr_H3K27ac_rep_A_peak_7973_lociStitched	chr15	7128579	7145954	9	8729	14942.5	3198.7375	714	1
6_WTuntr_H3K27ac_rep_A_peak_18826_lociStitched	chr5	117976790	117998075	6	7925	16193.628	4459.2075	715	1
3_WTuntr_H3K27ac_rep_A_peak_1888_lociStitched	chr10	54070772	54076317	3	4063	12681.9695	957.067	716	1
3_WTuntr_H3K27ac_rep_A_peak_4235_lociStitched	chr11	98292620	98299059	3	5049	12862.5464	1151.2932	717	1
5_WTuntr_H3K27ac_rep_A_peak_12614_lociStitched	chr19	43510735	43526080	5	8692	14465.7315	2755.962	718	1
6_WTuntr_H3K27ac_rep_A_peak_24486_lociStitched	chr9	44305213	44347927	6	7578	19191.4002	7487.7642	719	1
4_WTuntr_H3K27ac_rep_A_peak_7721_lociStitched	chr14	73130166	73144276	4	4982	13877.185	2185.639	720	1
7_WTuntr_H3K27ac_rep_A_peak_7377_lociStitched	chr14	51083049	51097367	7	6425	14110.389	2422.6056	721	1
3_WTuntr_H3K27ac_rep_A_peak_4834_lociStitched	chr11	120339476	120353836	3	4375	14035.464	2349.296	722	1
2_WTuntr_H3K27ac_rep_A_peak_4715_lociStitched	chr11	116842547	116854252	2	4253	13451.386	1822.4685	723	1
6_WTuntr_H3K27ac_rep_A_peak_20513_lociStitched	chr6	114913441	114954163	6	10144	18988.6686	7370.682	724	1
2_WTuntr_H3K27ac_rep_A_peak_22398_lociStitched	chr7	127470186	127479750	2	5247	13551.2316	1934.7972	725	1
2_WTuntr_H3K27ac_rep_A_peak_21477_lociStitched	chr7	31053927	31058870	2	4323	12638.7567	1025.6725	726	1
6_WTuntr_H3K27ac_rep_A_peak_12482_lociStitched	chr19	36781915	36809557	6	7268	15543.0966	3930.6924	727	1
5_WTuntr_H3K27ac_rep_A_peak_21989_lociStitched	chr7	97414275	97424359	5	8403	13586.1732	1976.464	728	1
7_WTuntr_H3K27ac_rep_A_peak_8228_lociStitched	chr15	54922425	54963142	7	6146	16926.0569	5325.7836	729	1
5_WTuntr_H3K27ac_rep_A_peak_23498_lociStitched	chr8	90868065	90879981	5	6354	13535.3844	1944.6912	730	1
6_WTuntr_H3K27ac_rep_A_peak_3191_lociStitched	chr11	31823739	31843272	6	7340	15032.5968	3472.9674	731	1
4_WTuntr_H3K27ac_rep_A_peak_6437_lociStitched	chr13	58113070	58129985	4	4929	14255.962	2718.2405	732	1
7_WTuntr_H3K27ac_rep_A_peak_19796_lociStitched	chr6	38852297	38876911	7	9338	14945.6208	3411.5004	733	1
6_WTuntr_H3K27ac_rep_A_peak_16154_lociStitched	chr4	34966157	35013443	6	9064	18810.3708	7277.3154	734	1
6_WTuntr_H3K27ac_rep_A_peak_19959_lociStitched	chr6	57533756	57546009	6	8344	13058.0221	1527.9491	735	1
8_WTuntr_H3K27ac_rep_A_peak_19736_lociStitched	chr6	34709463	34727386	8	6426	14533.7607	3018.2332	736	1
4_WTuntr_H3K27ac_rep_A_peak_13764_lociStitched	chr2	91256822	91269703	4	5947	14162.6595	2652.1979	737	1
3_WTuntr_H3K27ac_rep_A_peak_13855_lociStitched	chr2	103795748	103817902	3	4241	14575.1166	3077.1906	738	1
4_WTuntr_H3K27ac_rep_A_peak_11277_lociStitched	chr18	16790226	16810100	4	6043	13881.989	2384.88	739	1
5_WTuntr_H3K27ac_rep_A_peak_20951_lociStitched	chr6	141943629	141962838	5	6929	13229.2383	1742.2563	740	1
2_WTuntr_H3K27ac_rep_A_peak_11310_lociStitched	chr18	20960399	20969941	2	4860	12885.5168	1403.6282	741	1
3_WTuntr_H3K27ac_rep_A_peak_9339_lociStitched	chr16	20715357	20733523	3	5527	14354.7732	2879.311	742	1
5_WTuntr_H3K27ac_rep_A_peak_20369_lociStitched	chr6	95701845	95718820	5	7427	14275.975	2802.5725	743	1
7_WTuntr_H3K27ac_rep_A_peak_19635_lociStitched	chr6	23126252	23148097	7	7384	13865.0215	2392.0275	744	1
3_WTuntr_H3K27ac_rep_A_peak_498_lociStitched	chr1	75141255	75149459	3	4753	12913.096	1441.4428	745	1
6_WTuntr_H3K27ac_rep_A_peak_14858_lociStitched	chr3	19953519	19965189	6	6644	12626.94	1174.002	746	1
1_WTuntr_H3K27ac_rep_A_peak_2913_lociStitched	chr10	128586463	128590588	1	4126	12389.4375	945.8625	747	1
8_WTuntr_H3K27ac_rep_A_peak_11269_lociStitched	chr18	16735546	16759122	8	6453	14032.4352	2605.148	748	1
2_WTuntr_H3K27ac_rep_A_peak_17939_lociStitched	chr5	25096773	25101830	2	4687	12339.08	940.0963	749	1
3_WTuntr_H3K27ac_rep_A_peak_175_lociStitched	chr1	40221340	40230443	3	7060	12898.951	1507.4568	750	1
3_WTuntr_H3K27ac_rep_A_peak_18374_lociStitched	chr5	87333939	87349163	3	9484	12925.176	1540.6688	751	1
1_WTuntr_H3K27ac_rep_A_peak_14980_lociStitched	chr3	41563071	41566163	1	3093	12000.6704	617.7816	752	1
5_WTuntr_H3K27ac_rep_A_peak_20183_lociStitched	chr6	86471680	86498468	5	6663	15858.496	4484.3112	753	1
4_WTuntr_H3K27ac_rep_A_peak_15053_lociStitched	chr3	58680646	58692845	4	6231	13168.8205	1798.1326	754	1
4_WTuntr_H3K27ac_rep_A_peak_11553_lociStitched	chr18	51117466	51131512	4	5569	12802.929	1435.5012	755	1
3_WTuntr_H3K27ac_rep_A_peak_19065_lociStitched	chr5	127632190	127641464	3	3727	13000.2932	1635.0062	756	1
1_WTuntr_H3K27ac_rep_A_peak_9988_lociStitched	chr17	4993610	4997336	1	3727	11969.4024	606.5928	757	1
5_WTuntr_H3K27ac_rep_A_peak_5400_lociStitched	chr12	78206600	78227657	5	4161	13640.7246	2282.5788	758	1
3_WTuntr_H3K27ac_rep_A_peak_10184_lociStitched	chr17	24846720	24858889	3	5512	13753.4038	2405.8113	759	1
4_WTuntr_H3K27ac_rep_A_peak_3663_lociStitched	chr11	69979984	70000958	4	5832	15080.306	3760.6382	760	1
1_WTuntr_H3K27ac_rep_A_peak_281_lociStitched	chr1	58710954	58714668	1	3715	11883.6858	567.4992	761	1
2_WTuntr_H3K27ac_rep_A_peak_14037_lociStitched	chr2	126668352	126676379	2	2850	12412.1501	1101.3044	762	1
7_WTuntr_H3K27ac_rep_A_peak_11476_lociStitched	chr18	38852786	38888863	7	8242	17078.8518	5768.7123	763	1
7_WTuntr_H3K27ac_rep_A_peak_15458_lociStitched	chr3	96555106	96577936	7	7864	15748.134	4438.152	764	1
6_WTuntr_H3K27ac_rep_A_peak_3599_lociStitched	chr11	67025143	67053017	6	7347	15294.4638	3985.982	765	1
1_WTuntr_H3K27ac_rep_A_peak_20389_lociStitched	chr6	97308774	97313115	1	4342	12023.7018	717.5673	766	1
2_WTuntr_H3K27ac_rep_A_peak_8653_lociStitched	chr15	80249678	80256684	2	4534	12682.2612	1389.2898	767	1
4_WTuntr_H3K27ac_rep_A_peak_12910_lociStitched	chr2	5936093	5951929	4	5251	13566.7012	2291.4692	768	1
2_WTuntr_H3K27ac_rep_A_peak_12575_lociStitched	chr19	41339193	41349162	2	5528	13002.5667	1743.5781	769	1
1_WTuntr_H3K27ac_rep_A_peak_17961_lociStitched	chr5	28069731	28074064	1	4334	12312.2195	1054.6522	770	1
3_WTuntr_H3K27ac_rep_A_peak_24857_lociStitched	chr9	65195992	65218490	3	5173	14965.6696	3723.419	771	1
5_WTuntr_H3K27ac_rep_A_peak_4959_lociStitched	chr12	8495899	8521149	5	6283	14799.025	3557.725	772	1
5_WTuntr_H3K27ac_rep_A_peak_6059_lociStitched	chr13	30336368	30361090	5	8156	14420.3426	3194.0824	773	1
5_WTuntr_H3K27ac_rep_A_peak_10772_lociStitched	chr17	56256092	56291654	5	6707	18243.306	7019.9388	774	1
1_WTuntr_H3K27ac_rep_A_peak_19540_lociStitched	chr5	151405628	151412864	1	7237	12082.6728	860.3604	775	1
2_WTuntr_H3K27ac_rep_A_peak_2307_lociStitched	chr10	81090898	81106673	2	5425	14153.33	2934.15	776	1
2_WTuntr_H3K27ac_rep_A_peak_21299_lociStitched	chr7	25237260	25251094	2	4867	13554.5532	2366.9974	777	1
5_WTuntr_H3K27ac_rep_A_peak_9138_lociStitched	chr16	4395545	4420969	5	6987	15198.4672	4014.4496	778	1
3_WTuntr_H3K27ac_rep_A_peak_6043_lociStitched	chr13	24937114	24947976	3	6604	12868.2114	1690.1272	779	1
2_WTuntr_H3K27ac_rep_A_peak_22717_lociStitched	chr8	11006747	11012256	2	5203	12156.7103	996.0272	780	1
4_WTuntr_H3K27ac_rep_A_peak_2876_lociStitched	chr10	128082428	128097635	4	5986	13785.1455	2632.3317	781	1
7_WTuntr_H3K27ac_rep_A_peak_24245_lociStitched	chr9	20861766	20898593	7	7473	17706.4216	6555.206	782	1
1_WTuntr_H3K27ac_rep_A_peak_2432_lociStitched	chr10	87857326	87864124	1	6799	12184.0554	1044.1728	783	1
9_WTuntr_H3K27ac_rep_A_peak_22545_lociStitched	chr7	140747478	140765264	9	8490	13410.644	2273.0508	784	1
2_WTuntr_H3K27ac_rep_A_peak_3362_lociStitched	chr11	51999116	52004600	2	3723	12086.736	953.1192	785	1
2_WTuntr_H3K27ac_rep_A_peak_2951_lociStitched	chr11	4030907	4036724	2	4785	12266.3079	1137.8052	786	1
6_WTuntr_H3K27ac_rep_A_peak_6215_lociStitched	chr13	40841012	40861580	6	7036	14422.2816	3294.9936	787	1
2_WTuntr_H3K27ac_rep_A_peak_9135_lociStitched	chr16	4367138	4378198	2	9634	12830.706	1707.664	788	1
9_WTuntr_H3K27ac_rep_A_peak_3710_lociStitched	chr11	71003767	71020135	9	6642	13333.3728	2212.9536	789	1
7_WTuntr_H3K27ac_rep_A_peak_12439_lociStitched	chr19	34511055	34533084	7	6367	14107.3716	2987.1324	790	1
1_WTuntr_H3K27ac_rep_A_peak_2738_lociStitched	chr10	118867354	118870238	1	2885	11624.8272	507.584	791	1
4_WTuntr_H3K27ac_rep_A_peak_8579_lociStitched	chr15	77911494	77930421	4	6241	14649.498	3537.4563	792	1
4_WTuntr_H3K27ac_rep_A_peak_23829_lociStitched	chr8	114554518	114569563	4	9270	13707.4995	2601.2805	793	1
7_WTuntr_H3K27ac_rep_A_peak_5303_lociStitched	chr12	71830344	71849994	7	9159	14055.645	2969.115	794	1
4_WTuntr_H3K27ac_rep_A_peak_2898_lociStitched	chr10	128322255	128345330	4	6377	14980.29	3904.29	795	1
4_WTuntr_H3K27ac_rep_A_peak_10132_lociStitched	chr17	23546724	23564563	4	6012	14469.2129	3405.4651	796	1
5_WTuntr_H3K27ac_rep_A_peak_13554_lociStitched	chr2	64994686	65023186	5	5815	14489.4	3442.8	797	1
3_WTuntr_H3K27ac_rep_A_peak_18887_lociStitched	chr5	121659817	121668665	3	7597	12491.6064	1478.5008	798	1
4_WTuntr_H3K27ac_rep_A_peak_13796_lociStitched	chr2	93444845	93463035	4	8583	14923.076	3912.669	799	1
5_WTuntr_H3K27ac_rep_A_peak_4201_lociStitched	chr11	97415230	97450793	5	7574	17905.9705	6895.6657	800	1
6_WTuntr_H3K27ac_rep_A_peak_21399_lociStitched	chr7	28911186	28942313	6	6171	16911.2991	5907.9046	801	1
4_WTuntr_H3K27ac_rep_A_peak_2311_lociStitched	chr10	81128492	81140885	4	6308	13339.8252	2337.3198	802	1
2_WTuntr_H3K27ac_rep_A_peak_1504_lociStitched	chr1	191394145	191398170	2	3550	11589.585	587.2475	803	1
5_WTuntr_H3K27ac_rep_A_peak_4313_lociStitched	chr11	101062224	101095872	5	8908	17702.2128	6706.0464	804	1
1_WTuntr_H3K27ac_rep_A_peak_1637_lociStitched	chr10	13964253	13968144	1	3892	11793.621	800.7678	805	1
10_WTuntr_H3K27ac_rep_A_peak_14147_lociStitched	chr2	132247165	132285677	10	9106	16548.6064	5561.1328	806	1
3_WTuntr_H3K27ac_rep_A_peak_21065_lociStitched	chr7	3227219	3236278	3	5695	12370.9704	1393.2742	807	1
4_WTuntr_H3K27ac_rep_A_peak_5493_lociStitched	chr12	83914399	83925786	4	5389	12740.9143	1804.8395	808	1
3_WTuntr_H3K27ac_rep_A_peak_4826_lociStitched	chr11	120229829	120237856	3	5900	12390.4772	1456.9005	809	1
5_WTuntr_H3K27ac_rep_A_peak_4129_lociStitched	chr11	94321300	94347825	5	6325	15267.79	4342.1425	810	1
5_WTuntr_H3K27ac_rep_A_peak_14473_lociStitched	chr2	162973169	162992918	5	7353	14231.1294	3307.9575	811	1
7_WTuntr_H3K27ac_rep_A_peak_12159_lociStitched	chr19	8868118	8898724	7	5958	15961.029	5040.8082	812	1
6_WTuntr_H3K27ac_rep_A_peak_6730_lociStitched	chr13	95880933	95892637	6	6147	12970.3728	2059.904	813	1
1_WTuntr_H3K27ac_rep_A_peak_22919_lociStitched	chr8	33927226	33931681	1	4456	11529.0945	626.8185	814	1
6_WTuntr_H3K27ac_rep_A_peak_3532_lociStitched	chr11	60931466	60942747	6	5716	13100.6253	2200.9231	815	1
6_WTuntr_H3K27ac_rep_A_peak_6689_lociStitched	chr13	93635975	93654212	6	5405	13116.0504	2226.7377	816	1
4_WTuntr_H3K27ac_rep_A_peak_6506_lociStitched	chr13	63548931	63568509	4	5376	14321.307	3449.6436	817	1
5_WTuntr_H3K27ac_rep_A_peak_12234_lociStitched	chr19	12595717	12609553	5	7430	12675.1596	1808.3652	818	1
5_WTuntr_H3K27ac_rep_A_peak_1303_lociStitched	chr1	175624328	175651512	5	7779	14347.7152	3490.4256	819	1
6_WTuntr_H3K27ac_rep_A_peak_4665_lociStitched	chr11	115813076	115842760	6	5828	16685.3764	5829.9376	820	1
3_WTuntr_H3K27ac_rep_A_peak_11347_lociStitched	chr18	31930688	31939482	3	7935	12629.0634	1773.7498	821	1
3_WTuntr_H3K27ac_rep_A_peak_4497_lociStitched	chr11	106776935	106789648	3	4935	12821.0605	1992.1271	822	1
3_WTuntr_H3K27ac_rep_A_peak_23438_lociStitched	chr8	85024875	85038244	3	5142	13120.3366	2295.4573	823	1
3_WTuntr_H3K27ac_rep_A_peak_866_lociStitched	chr1	133119799	133134799	3	6590	13429.5	2613	824	1
5_WTuntr_H3K27ac_rep_A_peak_13263_lociStitched	chr2	30952931	30967951	5	6267	14211.924	3400.528	825	1
5_WTuntr_H3K27ac_rep_A_peak_21356_lociStitched	chr7	27472679	27491392	5	6666	14055.3343	3271.0324	826	1
5_WTuntr_H3K27ac_rep_A_peak_21056_lociStitched	chr6	149133966	149156386	5	9630	13900.4	3152.252	827	1
6_WTuntr_H3K27ac_rep_A_peak_10805_lociStitched	chr17	57226886	57250086	6	9467	14943.12	4196.88	828	1
5_WTuntr_H3K27ac_rep_A_peak_4272_lociStitched	chr11	100313324	100322656	5	6972	12125.0676	1397.0004	829	1
2_WTuntr_H3K27ac_rep_A_peak_25257_lociStitched	chr9	106156837	106172349	2	5546	13346.5248	2624.6304	830	1
2_WTuntr_H3K27ac_rep_A_peak_1159_lociStitched	chr1	164247344	164253174	2	5397	11700.227	987.602	831	1
2_WTuntr_H3K27ac_rep_A_peak_21945_lociStitched	chr7	84602922	84607209	2	3873	11482.3008	788.3793	832	1
