#overlapped_Set8KO_H3K27ac Enhancers
#Created from SE_Set8KO/overlapped_Set8KO_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by Set8KO_merged.bam
#Using cutoff of 17447.22 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Set8KO_merged.bam	Set8KO_Input_merged.bam	enhancerRank	isSuper
5_Set8KO_H3K27ac_rep_A_peak_25840_lociStitched	chr18	53238545	53270369	5	17721	29933.6544	4375.8	638	1
8_Set8KO_H3K27ac_rep_A_peak_27216_lociStitched	chr19	12573565	12611029	8	16389	30829.1256	5282.424	639	1
16_Set8KO_H3K27ac_rep_A_peak_51031_lociStitched	chr8	36660276	36744726	16	25365	36060.15	10522.47	640	1
1_Set8KO_H3K27ac_rep_A_peak_40677_lociStitched	chr5	64802361	64813367	1	11007	27032.9372	1588.1658	641	1
4_Set8KO_H3K27ac_rep_A_peak_9926_lociStitched	chr11	106409095	106442517	4	23361	30604.5254	5247.254	642	1
6_Set8KO_H3K27ac_rep_A_peak_45836_lociStitched	chr6	117878496	117918122	6	11178	30599.1972	5254.4076	643	1
3_Set8KO_H3K27ac_rep_A_peak_22737_lociStitched	chr17	23546626	23565142	3	10595	27674.0136	2360.79	644	1
5_Set8KO_H3K27ac_rep_A_peak_56176_lociStitched	chr9	108071031	108097471	5	11999	28216.768	2905.756	645	1
7_Set8KO_H3K27ac_rep_A_peak_52131_lociStitched	chr8	93121929	93167684	7	28413	31264.3915	6016.7825	646	1
4_Set8KO_H3K27ac_rep_A_peak_14825_lociStitched	chr13	73755486	73775205	4	13992	27811.6776	2593.0485	647	1
10_Set8KO_H3K27ac_rep_A_peak_41164_lociStitched	chr5	90409219	90467131	10	20676	34619.7936	9422.2824	648	1
6_Set8KO_H3K27ac_rep_A_peak_44664_lociStitched	chr6	72214256	72254578	6	21892	30394.7236	5201.538	649	1
4_Set8KO_H3K27ac_rep_A_peak_1600_lociStitched	chr1	105971142	105994131	4	12081	28573.0281	3429.9588	650	1
3_Set8KO_H3K27ac_rep_A_peak_10132_lociStitched	chr11	109985890	110013378	3	14983	28711.216	3576.1888	651	1
5_Set8KO_H3K27ac_rep_A_peak_42171_lociStitched	chr5	121581506	121598354	5	13133	27276.912	2164.968	652	1
8_Set8KO_H3K27ac_rep_A_peak_29729_lociStitched	chr2	32875377	32930546	8	19482	30839.471	5754.1267	653	1
5_Set8KO_H3K27ac_rep_A_peak_42819_lociStitched	chr5	138075017	138095311	5	14968	27642.4574	2617.926	654	1
5_Set8KO_H3K27ac_rep_A_peak_52952_lociStitched	chr8	120474675	120504399	5	15640	28315.0824	3302.3364	655	1
4_Set8KO_H3K27ac_rep_A_peak_47780_lociStitched	chr7	44848598	44870777	4	9227	27521.9211	2519.5344	656	1
11_Set8KO_H3K27ac_rep_A_peak_50922_lociStitched	chr8	33870915	33931937	11	19193	30657.4528	5662.8416	657	1
5_Set8KO_H3K27ac_rep_A_peak_50135_lociStitched	chr7	140744579	140769624	5	17708	28368.4715	3388.5885	658	1
5_Set8KO_H3K27ac_rep_A_peak_4340_lociStitched	chr10	40053564	40079592	5	21545	28896.2856	3919.8168	659	1
1_Set8KO_H3K27ac_rep_A_peak_29817_lociStitched	chr2	35098435	35110038	1	11604	26623.0835	1675.4732	660	1
2_Set8KO_H3K27ac_rep_A_peak_31731_lociStitched	chr2	129231695	129244985	2	9237	26641.134	1702.449	661	1
8_Set8KO_H3K27ac_rep_A_peak_26884_lociStitched	chr19	6035593	6085456	8	15349	31219.2243	6307.6695	662	1
5_Set8KO_H3K27ac_rep_A_peak_36623_lociStitched	chr4	49544422	49566724	5	12975	27195.0588	2308.257	663	1
4_Set8KO_H3K27ac_rep_A_peak_37996_lociStitched	chr4	117119899	117139732	4	12737	27185.0931	2330.3775	664	1
4_Set8KO_H3K27ac_rep_A_peak_141_lociStitched	chr1	21218315	21252920	4	17310	29358.882	4519.413	665	1
2_Set8KO_H3K27ac_rep_A_peak_20189_lociStitched	chr15	102099869	102108956	2	8226	26014.2636	1179.4926	666	1
8_Set8KO_H3K27ac_rep_A_peak_40604_lociStitched	chr5	63928136	63970747	8	18348	30441.2984	5624.652	667	1
5_Set8KO_H3K27ac_rep_A_peak_7988_lociStitched	chr11	62538048	62577037	5	14378	29764.2026	4959.4008	668	1
4_Set8KO_H3K27ac_rep_A_peak_32846_lociStitched	chr2	167316294	167353062	4	24143	30024.7488	5228.4096	669	1
4_Set8KO_H3K27ac_rep_A_peak_12346_lociStitched	chr12	84384067	84417792	4	13327	28878.7175	4090.8425	670	1
9_Set8KO_H3K27ac_rep_A_peak_36721_lociStitched	chr4	57111052	57144041	9	13412	28703.7289	3922.3921	671	1
5_Set8KO_H3K27ac_rep_A_peak_48561_lociStitched	chr7	81570487	81597384	5	13827	28424.7496	3657.992	672	1
4_Set8KO_H3K27ac_rep_A_peak_28631_lociStitched	chr19	57357952	57378732	4	12754	27082.574	2352.296	673	1
11_Set8KO_H3K27ac_rep_A_peak_24759_lociStitched	chr17	86752684	86803691	11	22691	30741.9189	6023.9267	674	1
5_Set8KO_H3K27ac_rep_A_peak_6635_lociStitched	chr10	128057820	128098438	5	15027	30337.5842	5686.52	675	1
2_Set8KO_H3K27ac_rep_A_peak_44960_lociStitched	chr6	86515608	86528273	2	5025	26200.0855	1583.125	676	1
5_Set8KO_H3K27ac_rep_A_peak_55884_lociStitched	chr9	96952107	96985176	5	15268	28647.6747	4034.418	677	1
9_Set8KO_H3K27ac_rep_A_peak_46044_lociStitched	chr6	124405396	124457475	9	18514	31132.8262	6546.3303	678	1
9_Set8KO_H3K27ac_rep_A_peak_36813_lociStitched	chr4	59310618	59364835	9	17893	31510.9204	6928.9326	679	1
3_Set8KO_H3K27ac_rep_A_peak_7671_lociStitched	chr11	53418240	53432096	3	11156	26579.9648	2000.8064	680	1
6_Set8KO_H3K27ac_rep_A_peak_40544_lociStitched	chr5	53929004	53967547	6	14719	29901.6594	5326.6426	681	1
2_Set8KO_H3K27ac_rep_A_peak_15785_lociStitched	chr14	8241792	8260895	2	10093	26965.7948	2405.0677	682	1
6_Set8KO_H3K27ac_rep_A_peak_37967_lociStitched	chr4	116649577	116687002	6	16710	29449.7325	4898.9325	683	1
18_Set8KO_H3K27ac_rep_A_peak_24614_lociStitched	chr17	84214644	84321458	18	24630	38410.3144	13864.4572	684	1
5_Set8KO_H3K27ac_rep_A_peak_39046_lociStitched	chr4	139329529	139358260	5	14448	27374.8968	2870.2269	685	1
6_Set8KO_H3K27ac_rep_A_peak_51158_lociStitched	chr8	45595537	45631039	6	15964	29445.3588	4977.3804	686	1
7_Set8KO_H3K27ac_rep_A_peak_9042_lociStitched	chr11	86949918	86978162	7	18296	28266.5952	3855.306	687	1
9_Set8KO_H3K27ac_rep_A_peak_29278_lociStitched	chr2	26570283	26604960	9	20490	28268.6904	3894.2271	688	1
9_Set8KO_H3K27ac_rep_A_peak_29345_lociStitched	chr2	27371741	27427465	9	16332	30469.8832	6213.226	689	1
5_Set8KO_H3K27ac_rep_A_peak_46873_lociStitched	chr7	6144920	6175983	5	16703	28174.141	3926.3632	690	1
11_Set8KO_H3K27ac_rep_A_peak_52823_lociStitched	chr8	117297791	117359172	11	24557	30316.0759	6095.1333	691	1
6_Set8KO_H3K27ac_rep_A_peak_22020_lociStitched	chr16	91358696	91387578	6	16670	28093.5214	3873.0762	692	1
9_Set8KO_H3K27ac_rep_A_peak_29933_lociStitched	chr2	38501860	38546809	9	19571	29616.8961	5398.3749	693	1
4_Set8KO_H3K27ac_rep_A_peak_16749_lociStitched	chr14	55458911	55480238	4	14026	27100.2189	2913.2682	694	1
3_Set8KO_H3K27ac_rep_A_peak_19735_lociStitched	chr15	89075015	89090716	3	7925	25947.4726	1774.213	695	1
3_Set8KO_H3K27ac_rep_A_peak_9487_lociStitched	chr11	98289449	98300956	3	8976	25455.7854	1307.1952	696	1
3_Set8KO_H3K27ac_rep_A_peak_38616_lociStitched	chr4	132944231	132979267	3	15154	27997.2676	3881.9888	697	1
8_Set8KO_H3K27ac_rep_A_peak_25595_lociStitched	chr18	38847508	38889312	8	21041	29442.5572	5346.7316	698	1
3_Set8KO_H3K27ac_rep_A_peak_14584_lociStitched	chr13	60658944	60688411	3	22857	27931.7693	3839.5501	699	1
1_Set8KO_H3K27ac_rep_A_peak_3299_lociStitched	chr1	182954313	182960317	1	6005	24839.7488	757.1044	700	1
10_Set8KO_H3K27ac_rep_A_peak_25538_lociStitched	chr18	38248253	38312153	10	19575	32461.2	8409.24	701	1
7_Set8KO_H3K27ac_rep_A_peak_22882_lociStitched	chr17	25861059	25888072	7	16226	27253.4157	3287.4821	702	1
11_Set8KO_H3K27ac_rep_A_peak_54379_lociStitched	chr9	46085733	46164410	11	21163	33469.1958	9527.7847	703	1
3_Set8KO_H3K27ac_rep_A_peak_14507_lociStitched	chr13	58112679	58130318	3	9584	26208.0262	2301.8895	704	1
6_Set8KO_H3K27ac_rep_A_peak_24510_lociStitched	chr17	83306850	83352151	6	16944	29345.9878	5449.7103	705	1
11_Set8KO_H3K27ac_rep_A_peak_17450_lociStitched	chr14	76796662	76838570	11	20189	29561.9032	5674.3432	706	1
3_Set8KO_H3K27ac_rep_A_peak_25641_lociStitched	chr18	39361380	39381705	3	11242	26379.8175	2530.4625	707	1
8_Set8KO_H3K27ac_rep_A_peak_38790_lociStitched	chr4	135270210	135314956	8	14559	27970.7246	4201.6494	708	1
4_Set8KO_H3K27ac_rep_A_peak_23360_lociStitched	chr17	33755517	33783920	4	13109	27576.4727	3811.6826	709	1
10_Set8KO_H3K27ac_rep_A_peak_42289_lociStitched	chr5	122987895	123039876	10	22425	29260.1049	5520.3822	710	1
4_Set8KO_H3K27ac_rep_A_peak_38679_lociStitched	chr4	133658870	133689395	4	14350	26959.68	3226.4925	711	1
3_Set8KO_H3K27ac_rep_A_peak_36416_lociStitched	chr4	41740286	41762092	3	10243	26557.5274	2871.8502	712	1
3_Set8KO_H3K27ac_rep_A_peak_42060_lociStitched	chr5	117356224	117375548	3	12165	26126.048	2496.6608	713	1
4_Set8KO_H3K27ac_rep_A_peak_32585_lociStitched	chr2	162972008	162993114	4	13593	26371.947	2775.439	714	1
1_Set8KO_H3K27ac_rep_A_peak_39805_lociStitched	chr5	8893168	8905910	1	12743	25402.4512	1809.364	715	1
4_Set8KO_H3K27ac_rep_A_peak_52761_lociStitched	chr8	115694733	115721222	4	18923	26992.291	3425.0277	716	1
6_Set8KO_H3K27ac_rep_A_peak_29510_lociStitched	chr2	30236363	30270189	6	17928	27896.3022	4346.641	717	1
4_Set8KO_H3K27ac_rep_A_peak_26534_lociStitched	chr18	80252565	80273006	4	11637	26109.2893	2579.6542	718	1
4_Set8KO_H3K27ac_rep_A_peak_50540_lociStitched	chr8	11457068	11479403	4	14990	26449.107	2952.687	719	1
1_Set8KO_H3K27ac_rep_A_peak_51212_lociStitched	chr8	46737877	46743566	1	5690	24341.5243	865.8658	720	1
8_Set8KO_H3K27ac_rep_A_peak_32519_lociStitched	chr2	160326227	160367986	8	16958	28684.2571	5236.5786	721	1
5_Set8KO_H3K27ac_rep_A_peak_50161_lociStitched	chr7	140940699	140972302	5	18357	27045.8474	3618.5435	722	1
6_Set8KO_H3K27ac_rep_A_peak_16774_lociStitched	chr14	55712367	55763629	6	20296	29829.3578	6412.8762	723	1
6_Set8KO_H3K27ac_rep_A_peak_4674_lociStitched	chr10	59878693	59921813	6	16302	28631.68	5256.328	724	1
4_Set8KO_H3K27ac_rep_A_peak_5753_lociStitched	chr10	91169746	91188365	4	11316	25871.1005	2515.4269	725	1
5_Set8KO_H3K27ac_rep_A_peak_191_lociStitched	chr1	31011921	31050698	5	13609	28264.5553	4916.9236	726	1
4_Set8KO_H3K27ac_rep_A_peak_10388_lociStitched	chr11	116004267	116032340	4	10092	26798.4858	3467.0155	727	1
8_Set8KO_H3K27ac_rep_A_peak_9213_lociStitched	chr11	90342758	90390886	8	18965	29160.7552	5837.9264	728	1
4_Set8KO_H3K27ac_rep_A_peak_14362_lociStitched	chr13	52972241	53002070	4	12971	26914.7067	3597.3774	729	1
10_Set8KO_H3K27ac_rep_A_peak_13451_lociStitched	chr13	23530009	23593720	10	22948	32250.5082	8964.1377	730	1
3_Set8KO_H3K27ac_rep_A_peak_47673_lociStitched	chr7	37201741	37217187	3	9624	24966.9144	1691.337	731	1
2_Set8KO_H3K27ac_rep_A_peak_48691_lociStitched	chr7	90128429	90148899	2	10930	25970.289	2702.04	732	1
7_Set8KO_H3K27ac_rep_A_peak_4577_lociStitched	chr10	53363547	53408952	7	16613	30035.4075	6792.588	733	1
4_Set8KO_H3K27ac_rep_A_peak_10655_lociStitched	chr11	119935790	119956378	4	17161	25772.0584	2532.324	734	1
4_Set8KO_H3K27ac_rep_A_peak_53901_lociStitched	chr9	31278568	31303396	4	9325	26560.9944	3326.952	735	1
3_Set8KO_H3K27ac_rep_A_peak_50191_lociStitched	chr7	141327169	141345422	3	12030	25464.7603	2327.2575	736	1
5_Set8KO_H3K27ac_rep_A_peak_2627_lociStitched	chr1	161247638	161270096	5	12410	26217.4692	3083.4834	737	1
4_Set8KO_H3K27ac_rep_A_peak_18759_lociStitched	chr15	62326682	62351378	4	15149	26412.372	3289.5072	738	1
8_Set8KO_H3K27ac_rep_A_peak_47803_lociStitched	chr7	45052147	45104715	8	14511	29091.1312	6008.5224	739	1
5_Set8KO_H3K27ac_rep_A_peak_13815_lociStitched	chr13	37450085	37484142	5	19550	27490.8104	4417.1929	740	1
5_Set8KO_H3K27ac_rep_A_peak_27851_lociStitched	chr19	36779347	36809571	5	13464	27008.1664	3977.4784	741	1
9_Set8KO_H3K27ac_rep_A_peak_52337_lociStitched	chr8	105066603	105106553	9	12846	27765.25	4762.04	742	1
6_Set8KO_H3K27ac_rep_A_peak_2684_lociStitched	chr1	164148800	164164143	6	12898	25124.1625	2125.0055	743	1
3_Set8KO_H3K27ac_rep_A_peak_19279_lociStitched	chr15	78830632	78848251	3	13902	25114.1226	2117.8038	744	1
2_Set8KO_H3K27ac_rep_A_peak_41951_lociStitched	chr5	114964014	114972257	2	7245	23965.6982	971.0254	745	1
5_Set8KO_H3K27ac_rep_A_peak_28669_lociStitched	chr19	58371781	58403902	5	15307	26602.6122	3613.6125	746	1
3_Set8KO_H3K27ac_rep_A_peak_6686_lociStitched	chr10	128586319	128603252	3	10052	24957.5487	1971.0012	747	1
3_Set8KO_H3K27ac_rep_A_peak_5470_lociStitched	chr10	81089953	81107019	3	8802	25213.3084	2242.4724	748	1
1_Set8KO_H3K27ac_rep_A_peak_13206_lociStitched	chr13	4428180	4439231	1	11052	24669.1473	1706.2744	749	1
3_Set8KO_H3K27ac_rep_A_peak_47517_lociStitched	chr7	30353630	30363189	3	8356	23999.7813	1037.1515	750	1
2_Set8KO_H3K27ac_rep_A_peak_24217_lociStitched	chr17	71087470	71103204	2	11610	25097.3034	2149.2644	751	1
6_Set8KO_H3K27ac_rep_A_peak_43229_lociStitched	chr5	147035624	147078312	6	19203	28468.6272	5562.2464	752	1
5_Set8KO_H3K27ac_rep_A_peak_10046_lociStitched	chr11	107448671	107480361	5	12226	26771.712	3875.687	753	1
6_Set8KO_H3K27ac_rep_A_peak_45628_lociStitched	chr6	113860564	113899662	6	14092	26946.3416	4081.8312	754	1
4_Set8KO_H3K27ac_rep_A_peak_31880_lociStitched	chr2	132574954	132599983	4	11849	26440.6356	3624.1992	755	1
8_Set8KO_H3K27ac_rep_A_peak_8201_lociStitched	chr11	69661522	69715975	8	15272	28947.2148	6180.4155	756	1
3_Set8KO_H3K27ac_rep_A_peak_21856_lociStitched	chr16	78295871	78319402	3	12829	25627.6121	2891.9599	757	1
6_Set8KO_H3K27ac_rep_A_peak_9247_lociStitched	chr11	94190393	94226655	6	11618	27308.9122	4587.143	758	1
4_Set8KO_H3K27ac_rep_A_peak_25654_lociStitched	chr18	39482676	39503268	4	9070	25855.3152	3158.8128	759	1
7_Set8KO_H3K27ac_rep_A_peak_44952_lociStitched	chr6	86471416	86500797	7	17958	26257.7997	3631.4916	760	1
8_Set8KO_H3K27ac_rep_A_peak_52701_lociStitched	chr8	114091023	114145354	8	12274	29903.7824	7285.7871	761	1
3_Set8KO_H3K27ac_rep_A_peak_43851_lociStitched	chr6	34708971	34728304	3	16895	25575.6257	3043.0142	762	1
5_Set8KO_H3K27ac_rep_A_peak_7080_lociStitched	chr11	20452552	20478213	5	14688	25673.8305	3158.8691	763	1
3_Set8KO_H3K27ac_rep_A_peak_28769_lociStitched	chr2	3695377	3714739	3	12771	25277.091	2768.766	764	1
5_Set8KO_H3K27ac_rep_A_peak_42203_lociStitched	chr5	121823852	121859428	5	19378	26255.088	3753.268	765	1
7_Set8KO_H3K27ac_rep_A_peak_46192_lociStitched	chr6	128101282	128144024	7	19039	27538.6706	5043.556	766	1
14_Set8KO_H3K27ac_rep_A_peak_8450_lociStitched	chr11	75133523	75216372	14	28682	31656.6029	9179.6692	767	1
8_Set8KO_H3K27ac_rep_A_peak_20110_lociStitched	chr15	100598318	100638100	8	13785	26836.9372	4360.1072	768	1
3_Set8KO_H3K27ac_rep_A_peak_47567_lociStitched	chr7	31107451	31127382	3	10537	24832.0329	2357.8373	769	1
13_Set8KO_H3K27ac_rep_A_peak_44928_lociStitched	chr6	86175137	86234382	13	21153	30037.215	7583.36	770	1
2_Set8KO_H3K27ac_rep_A_peak_36616_lociStitched	chr4	49476032	49488102	2	11622	23957.743	1515.992	771	1
4_Set8KO_H3K27ac_rep_A_peak_42243_lociStitched	chr5	122517798	122549789	4	13741	26293.4029	3890.1056	772	1
6_Set8KO_H3K27ac_rep_A_peak_50318_lociStitched	chr7	144008708	144056777	6	13000	27812.7234	5412.5694	773	1
8_Set8KO_H3K27ac_rep_A_peak_11927_lociStitched	chr12	76253941	76290399	8	15660	27405.4786	5031.204	774	1
1_Set8KO_H3K27ac_rep_A_peak_38690_lociStitched	chr4	133751237	133758112	1	6876	23091.75	720.5	775	1
3_Set8KO_H3K27ac_rep_A_peak_43389_lociStitched	chr5	151393640	151417860	3	10415	25963.84	3596.67	776	1
7_Set8KO_H3K27ac_rep_A_peak_22488_lociStitched	chr17	8271648	8315131	7	14070	28211.7704	5852.8118	777	1
4_Set8KO_H3K27ac_rep_A_peak_8250_lociStitched	chr11	70073270	70095579	4	13328	25077.5469	2721.698	778	1
4_Set8KO_H3K27ac_rep_A_peak_28499_lociStitched	chr19	53889034	53916162	4	14198	25682.0776	3339.4568	779	1
3_Set8KO_H3K27ac_rep_A_peak_718_lociStitched	chr1	59481071	59505597	3	13772	25453.0828	3156.4962	780	1
7_Set8KO_H3K27ac_rep_A_peak_53745_lociStitched	chr9	21822926	21858253	7	13206	25975.9431	3691.6715	781	1
2_Set8KO_H3K27ac_rep_A_peak_54705_lociStitched	chr9	57062997	57077400	2	14099	24257.5326	1978.9722	782	1
8_Set8KO_H3K27ac_rep_A_peak_36316_lociStitched	chr4	34958707	35014623	8	20946	29708.1708	7431.2364	783	1
5_Set8KO_H3K27ac_rep_A_peak_3996_lociStitched	chr10	19932766	19957455	5	15660	25738.2825	3468.8045	784	1
4_Set8KO_H3K27ac_rep_A_peak_9494_lociStitched	chr11	98438131	98458212	4	7895	24699.63	2453.8982	785	1
3_Set8KO_H3K27ac_rep_A_peak_55251_lociStitched	chr9	67019536	67043997	3	14075	25618.0053	3375.618	786	1
2_Set8KO_H3K27ac_rep_A_peak_29037_lociStitched	chr2	15137324	15153497	2	10383	24443.8722	2205.9972	787	1
9_Set8KO_H3K27ac_rep_A_peak_28217_lociStitched	chr19	44019816	44070133	9	20186	28539.8024	6304.7201	788	1
6_Set8KO_H3K27ac_rep_A_peak_49032_lociStitched	chr7	101881712	101915509	6	11733	26003.4118	3785.264	789	1
3_Set8KO_H3K27ac_rep_A_peak_24992_lociStitched	chr18	9782917	9800451	3	12086	24729.9536	2523.1426	790	1
5_Set8KO_H3K27ac_rep_A_peak_39296_lociStitched	chr4	145214813	145246901	5	14795	26081.1264	3879.4392	791	1
2_Set8KO_H3K27ac_rep_A_peak_44128_lociStitched	chr6	48432701	48446237	2	7628	23690.7072	1518.7392	792	1
11_Set8KO_H3K27ac_rep_A_peak_16213_lociStitched	chr14	27294777	27356018	11	21016	29567.1548	7416.2851	793	1
9_Set8KO_H3K27ac_rep_A_peak_17830_lociStitched	chr15	3449184	3493940	9	18723	28335.0236	6189.7548	794	1
7_Set8KO_H3K27ac_rep_A_peak_32875_lociStitched	chr2	167559400	167598364	7	20851	26012.3664	3876.918	795	1
5_Set8KO_H3K27ac_rep_A_peak_1316_lociStitched	chr1	88094190	88142238	5	20964	27296.0688	5174.7696	796	1
2_Set8KO_H3K27ac_rep_A_peak_11356_lociStitched	chr12	35522137	35535835	2	9034	24070.1256	1950.5952	797	1
4_Set8KO_H3K27ac_rep_A_peak_28831_lociStitched	chr2	4985964	4998042	4	9048	23758.6338	1686.0888	798	1
3_Set8KO_H3K27ac_rep_A_peak_32354_lociStitched	chr2	155804019	155827774	3	15109	25106.6595	3043.0155	799	1
1_Set8KO_H3K27ac_rep_A_peak_45359_lociStitched	chr6	97308188	97318162	1	9975	23460.8428	1410.3236	800	1
4_Set8KO_H3K27ac_rep_A_peak_23555_lociStitched	chr17	35896619	35923371	4	10290	25625.7408	3579.4176	801	1
8_Set8KO_H3K27ac_rep_A_peak_26674_lociStitched	chr19	3903981	3951420	8	20580	27552.5712	5507.6679	802	1
3_Set8KO_H3K27ac_rep_A_peak_1070_lociStitched	chr1	74697752	74724211	3	12911	25667.8759	3627.5289	803	1
5_Set8KO_H3K27ac_rep_A_peak_1927_lociStitched	chr1	132125322	132154144	5	12622	25380.6532	3363.5274	804	1
4_Set8KO_H3K27ac_rep_A_peak_46692_lociStitched	chr6	145745769	145765570	4	12460	24802.7326	2791.941	805	1
8_Set8KO_H3K27ac_rep_A_peak_52149_lociStitched	chr8	93248946	93280556	8	15136	26580.849	4580.289	806	1
3_Set8KO_H3K27ac_rep_A_peak_28674_lociStitched	chr19	58435455	58456827	3	13487	24169.5948	2184.2184	807	1
6_Set8KO_H3K27ac_rep_A_peak_28619_lociStitched	chr19	57239338	57276471	6	16368	25877.9877	3906.3916	808	1
1_Set8KO_H3K27ac_rep_A_peak_50395_lociStitched	chr8	3461232	3468978	1	7747	22897.9506	933.393	809	1
6_Set8KO_H3K27ac_rep_A_peak_53912_lociStitched	chr9	31971684	32007376	6	13454	26351.4036	4400.8236	810	1
9_Set8KO_H3K27ac_rep_A_peak_9072_lociStitched	chr11	87570932	87611616	9	16945	26827.0296	4882.08	811	1
6_Set8KO_H3K27ac_rep_A_peak_55997_lociStitched	chr9	103226180	103244998	6	14468	24514.2086	2570.5388	812	1
3_Set8KO_H3K27ac_rep_A_peak_33492_lociStitched	chr3	22072563	22092369	3	11548	24719.8686	2776.8012	813	1
4_Set8KO_H3K27ac_rep_A_peak_48063_lociStitched	chr7	65903046	65930307	4	11659	25041.9546	3107.754	814	1
6_Set8KO_H3K27ac_rep_A_peak_5458_lociStitched	chr10	80899780	80941168	6	11075	26893.9224	4987.254	815	1
3_Set8KO_H3K27ac_rep_A_peak_26081_lociStitched	chr18	61893581	61911888	3	11511	24262.2671	2357.9416	816	1
5_Set8KO_H3K27ac_rep_A_peak_23986_lociStitched	chr17	56256080	56304451	5	15192	27624.6781	5722.2893	817	1
2_Set8KO_H3K27ac_rep_A_peak_18556_lociStitched	chr15	57974896	57989104	2	11984	23853.8112	2003.328	818	1
4_Set8KO_H3K27ac_rep_A_peak_1980_lociStitched	chr1	133119056	133134982	4	13015	24083.2972	2275.8254	819	1
5_Set8KO_H3K27ac_rep_A_peak_38874_lociStitched	chr4	136171419	136189275	5	12482	23748.48	1942.7328	820	1
9_Set8KO_H3K27ac_rep_A_peak_7183_lociStitched	chr11	22832221	22893364	9	17728	29813.3268	8028.0759	821	1
9_Set8KO_H3K27ac_rep_A_peak_18596_lociStitched	chr15	58887857	58934767	9	13397	27958.36	6196.811	822	1
5_Set8KO_H3K27ac_rep_A_peak_9441_lociStitched	chr11	97415221	97451201	5	13180	26020.736	4260.032	823	1
5_Set8KO_H3K27ac_rep_A_peak_13981_lociStitched	chr13	41401330	41425472	5	17944	25240.461	3490.9332	824	1
8_Set8KO_H3K27ac_rep_A_peak_21596_lociStitched	chr16	49839418	49906271	8	18443	31427.5953	9680.3144	825	1
8_Set8KO_H3K27ac_rep_A_peak_41228_lociStitched	chr5	92080593	92122620	8	18466	26745.9828	5001.213	826	1
2_Set8KO_H3K27ac_rep_A_peak_15156_lociStitched	chr13	96979604	96994016	2	8332	23641.4448	1900.9428	827	1
6_Set8KO_H3K27ac_rep_A_peak_36556_lociStitched	chr4	46527262	46540525	6	10194	23429.0895	1706.9481	828	1
5_Set8KO_H3K27ac_rep_A_peak_12832_lociStitched	chr12	104986080	105010492	5	13512	24812.3568	3090.5592	829	1
5_Set8KO_H3K27ac_rep_A_peak_1232_lociStitched	chr1	86470034	86505927	5	15244	26596.713	4881.448	830	1
2_Set8KO_H3K27ac_rep_A_peak_5156_lociStitched	chr10	75827784	75838800	2	9384	23095.044	1396.8288	831	1
5_Set8KO_H3K27ac_rep_A_peak_27035_lociStitched	chr19	8866822	8899194	5	13192	25790.7724	4095.058	832	1
3_Set8KO_H3K27ac_rep_A_peak_56534_lociStitched	chr9	119154399	119166665	3	11283	23039.2278	1383.6048	833	1
3_Set8KO_H3K27ac_rep_A_peak_8242_lociStitched	chr11	70049421	70057777	3	7585	22723.3064	1070.4036	834	1
9_Set8KO_H3K27ac_rep_A_peak_23024_lociStitched	chr17	27993609	28034820	9	19068	26358.5556	4718.6595	835	1
7_Set8KO_H3K27ac_rep_A_peak_51887_lociStitched	chr8	84638621	84670396	7	9769	25321.4975	3682.7225	836	1
10_Set8KO_H3K27ac_rep_A_peak_10173_lociStitched	chr11	110444159	110498810	10	17799	28396.6596	6760.3287	837	1
4_Set8KO_H3K27ac_rep_A_peak_35332_lociStitched	chr3	116934504	116970003	4	16498	26610.0504	4984.0596	838	1
4_Set8KO_H3K27ac_rep_A_peak_24610_lociStitched	chr17	84179707	84194936	4	10493	23466.3661	1850.3235	839	1
2_Set8KO_H3K27ac_rep_A_peak_28307_lociStitched	chr19	46499402	46511994	2	10292	23004.3248	1390.1568	840	1
8_Set8KO_H3K27ac_rep_A_peak_36285_lociStitched	chr4	33223723	33263345	8	13058	26875.6026	5289.537	841	1
3_Set8KO_H3K27ac_rep_A_peak_38536_lociStitched	chr4	132062689	132079580	3	13504	23790.9735	2221.1665	842	1
3_Set8KO_H3K27ac_rep_A_peak_42847_lociStitched	chr5	138969388	138996645	3	12956	24621.2481	3052.784	843	1
3_Set8KO_H3K27ac_rep_A_peak_20869_lociStitched	chr16	24391687	24404448	3	8569	23401.1218	1836.3079	844	1
7_Set8KO_H3K27ac_rep_A_peak_38840_lociStitched	chr4	135945939	135972773	7	11592	24335.7546	2790.736	845	1
5_Set8KO_H3K27ac_rep_A_peak_37355_lociStitched	chr4	95376580	95399174	5	14472	25007.0392	3479.476	846	1
5_Set8KO_H3K27ac_rep_A_peak_18011_lociStitched	chr15	10952697	10986621	5	15058	26243.6064	4725.6132	847	1
5_Set8KO_H3K27ac_rep_A_peak_3468_lociStitched	chr1	190041039	190077144	5	13907	26143.6305	4653.9345	848	1
5_Set8KO_H3K27ac_rep_A_peak_36618_lociStitched	chr4	49502413	49521985	5	11728	24437.5992	2980.8156	849	1
9_Set8KO_H3K27ac_rep_A_peak_1840_lociStitched	chr1	130820439	130844524	9	12298	24956.877	3501.959	850	1
