#overlapped_Set8KO_H3K27ac Enhancers
#Created from SE_Set8KO/overlapped_Set8KO_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by Set8KO_merged.bam
#Using cutoff of 17447.22 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Set8KO_merged.bam	Set8KO_Input_merged.bam	enhancerRank	isSuper
1_Set8KO_H3K27ac_rep_A_peak_37046_lociStitched	chr4	62965199	62966107	1	909	603.1844	25.2424	13637	0
1_Set8KO_H3K27ac_rep_A_peak_11436_lociStitched	chr12	44245463	44246688	1	1226	751.17	173.46	13638	0
1_Set8KO_H3K27ac_rep_A_peak_41973_lociStitched	chr5	115300400	115300947	1	548	672.3724	94.8498	13639	0
1_Set8KO_H3K27ac_rep_A_peak_23954_lociStitched	chr17	55976582	55977230	1	649	690.7032	113.2056	13640	0
1_Set8KO_H3K27ac_rep_A_peak_2010_lociStitched	chr1	133328614	133329900	1	1287	747.0374	169.6234	13641	0
1_Set8KO_H3K27ac_rep_A_peak_28862_lociStitched	chr2	5797550	5799038	1	1489	761.2608	183.9168	13642	0
1_Set8KO_H3K27ac_rep_A_peak_30937_lociStitched	chr2	93822128	93822554	1	427	608.6688	31.524	13643	0
1_Set8KO_H3K27ac_rep_A_peak_56979_lociStitched	chrX	20848562	20849239	1	678	622.9754	45.9006	13644	0
2_Set8KO_H3K27ac_rep_A_peak_30971_lociStitched	chr2	97467324	97469351	2	1641	817.0837	240.1995	13645	0
1_Set8KO_H3K27ac_rep_A_peak_41505_lociStitched	chr5	102816795	102818347	1	1553	780.656	203.7776	13646	0
1_Set8KO_H3K27ac_rep_A_peak_48554_lociStitched	chr7	81454049	81455406	1	1358	651.7671	75.4492	13647	0
1_Set8KO_H3K27ac_rep_A_peak_50297_lociStitched	chr7	143739597	143740635	1	1039	664.4238	88.1262	13648	0
1_Set8KO_H3K27ac_rep_A_peak_47895_lociStitched	chr7	46985976	46987422	1	1447	773.4654	197.379	13649	0
2_Set8KO_H3K27ac_rep_A_peak_30935_lociStitched	chr2	93790876	93792547	2	1065	841.5156	265.5219	13650	0
1_Set8KO_H3K27ac_rep_A_peak_11221_lociStitched	chr12	28649279	28650024	1	746	695.234	119.349	13651	0
1_Set8KO_H3K27ac_rep_A_peak_56866_lociStitched	chrX	11647055	11648225	1	1171	662.688	86.931	13652	0
1_Set8KO_H3K27ac_rep_A_peak_22128_lociStitched	chr16	92465712	92466148	1	437	620.3844	44.7772	13653	0
1_Set8KO_H3K27ac_rep_A_peak_37252_lociStitched	chr4	86611663	86612631	1	969	714.384	138.8112	13654	0
1_Set8KO_H3K27ac_rep_A_peak_24503_lociStitched	chr17	83196821	83198277	1	1457	696.9872	121.4304	13655	0
1_Set8KO_H3K27ac_rep_A_peak_827_lociStitched	chr1	63730335	63731026	1	692	666.3313	90.7974	13656	0
1_Set8KO_H3K27ac_rep_A_peak_17716_lociStitched	chr14	121128957	121129698	1	742	671.8647	96.4782	13657	0
1_Set8KO_H3K27ac_rep_A_peak_41224_lociStitched	chr5	91980756	91981871	1	1116	721.7395	146.511	13658	0
1_Set8KO_H3K27ac_rep_A_peak_30697_lociStitched	chr2	84295764	84297166	1	1403	777.1286	202.1684	13659	0
1_Set8KO_H3K27ac_rep_A_peak_28497_lociStitched	chr19	53849946	53851098	1	1153	686.3616	111.744	13660	0
2_Set8KO_H3K27ac_rep_A_peak_31965_lociStitched	chr2	136948363	136953558	2	1505	1236.41	661.843	13661	0
1_Set8KO_H3K27ac_rep_A_peak_36168_lociStitched	chr4	15079186	15080066	1	881	717.816	143.44	13662	0
1_Set8KO_H3K27ac_rep_A_peak_45873_lociStitched	chr6	119584700	119586054	1	1355	784.3722	210.547	13663	0
1_Set8KO_H3K27ac_rep_A_peak_24062_lociStitched	chr17	62687039	62688244	1	1206	777.948	204.127	13664	0
2_Set8KO_H3K27ac_rep_A_peak_8541_lociStitched	chr11	76380013	76385291	2	1337	1353.2792	779.5606	13665	0
1_Set8KO_H3K27ac_rep_A_peak_20713_lociStitched	chr16	21672784	21674393	1	1610	720.6711	147.2235	13666	0
1_Set8KO_H3K27ac_rep_A_peak_30470_lociStitched	chr2	71606896	71607966	1	1071	780.351	207.152	13667	0
2_Set8KO_H3K27ac_rep_A_peak_16073_lociStitched	chr14	24131189	24132883	2	1121	732.9938	159.9136	13668	0
1_Set8KO_H3K27ac_rep_A_peak_50584_lociStitched	chr8	13338954	13339536	1	583	636.708	63.7872	13669	0
1_Set8KO_H3K27ac_rep_A_peak_15058_lociStitched	chr13	94382033	94383150	1	1118	746.2677	173.8052	13670	0
1_Set8KO_H3K27ac_rep_A_peak_20233_lociStitched	chr15	102721698	102722122	1	425	620.0576	47.6152	13671	0
1_Set8KO_H3K27ac_rep_A_peak_17536_lociStitched	chr14	99099324	99100266	1	943	732.7818	160.611	13672	0
2_Set8KO_H3K27ac_rep_A_peak_36754_lociStitched	chr4	57694026	57695887	2	1449	813.257	241.1856	13673	0
1_Set8KO_H3K27ac_rep_A_peak_31167_lociStitched	chr2	109693268	109694150	1	883	661.6764	89.6112	13674	0
1_Set8KO_H3K27ac_rep_A_peak_13796_lociStitched	chr13	36653278	36655203	1	1926	854.5075	282.59	13675	0
1_Set8KO_H3K27ac_rep_A_peak_35011_lociStitched	chr3	103139284	103140602	1	1319	746.2516	174.3714	13676	0
1_Set8KO_H3K27ac_rep_A_peak_20432_lociStitched	chr16	10690044	10691325	1	1282	655.2315	83.3931	13677	0
2_Set8KO_H3K27ac_rep_A_peak_1677_lociStitched	chr1	119292264	119293606	2	1037	766.0136	194.1874	13678	0
1_Set8KO_H3K27ac_rep_A_peak_44909_lociStitched	chr6	85587609	85588328	1	720	643.1455	71.3248	13679	0
2_Set8KO_H3K27ac_rep_A_peak_17400_lociStitched	chr14	75863327	75870275	2	1239	1493.1252	921.3048	13680	0
1_Set8KO_H3K27ac_rep_A_peak_40439_lociStitched	chr5	44765041	44767185	1	2145	853.5264	281.7216	13681	0
1_Set8KO_H3K27ac_rep_A_peak_31212_lociStitched	chr2	114006898	114007866	1	969	709.9312	138.3272	13682	0
1_Set8KO_H3K27ac_rep_A_peak_32256_lociStitched	chr2	153291465	153291958	1	494	642.5269	71.0413	13683	0
1_Set8KO_H3K27ac_rep_A_peak_4990_lociStitched	chr10	69001266	69002196	1	931	670.437	98.952	13684	0
1_Set8KO_H3K27ac_rep_A_peak_40362_lociStitched	chr5	38684099	38684879	1	781	671.424	100.308	13685	0
1_Set8KO_H3K27ac_rep_A_peak_18581_lociStitched	chr15	58745047	58746226	1	1180	698.6754	127.5678	13686	0
1_Set8KO_H3K27ac_rep_A_peak_35153_lociStitched	chr3	107793120	107794200	1	1081	715.5	144.72	13687	0
1_Set8KO_H3K27ac_rep_A_peak_34259_lociStitched	chr3	82333177	82333762	1	586	619.866	49.3155	13688	0
1_Set8KO_H3K27ac_rep_A_peak_48154_lociStitched	chr7	68128874	68129923	1	1050	690.9763	120.5301	13689	0
1_Set8KO_H3K27ac_rep_A_peak_37093_lociStitched	chr4	71838446	71839534	1	1089	720.1472	149.7088	13690	0
1_Set8KO_H3K27ac_rep_A_peak_9550_lociStitched	chr11	99159791	99160954	1	1164	707.3366	137.0014	13691	0
1_Set8KO_H3K27ac_rep_A_peak_644_lociStitched	chr1	57889996	57891269	1	1274	710.9705	140.9211	13692	0
1_Set8KO_H3K27ac_rep_A_peak_57479_lociStitched	chrX	134585163	134586584	1	1422	686.9114	116.9483	13693	0
1_Set8KO_H3K27ac_rep_A_peak_21395_lociStitched	chr16	38012335	38013117	1	783	660.8682	91.2594	13694	0
1_Set8KO_H3K27ac_rep_A_peak_29826_lociStitched	chr2	35214749	35215243	1	495	635.6298	66.196	13695	0
1_Set8KO_H3K27ac_rep_A_peak_10985_lociStitched	chr12	12887741	12888903	1	1163	715.9082	146.7606	13696	0
1_Set8KO_H3K27ac_rep_A_peak_34526_lociStitched	chr3	89227872	89229296	1	1425	734.784	165.896	13697	0
1_Set8KO_H3K27ac_rep_A_peak_24037_lociStitched	chr17	57077899	57078922	1	1024	632.4186	63.6306	13698	0
1_Set8KO_H3K27ac_rep_A_peak_57176_lociStitched	chrX	73568105	73569447	1	1343	677.9784	109.7756	13699	0
1_Set8KO_H3K27ac_rep_A_peak_37156_lociStitched	chr4	81743951	81745110	1	1160	734.3424	166.6642	13700	0
1_Set8KO_H3K27ac_rep_A_peak_23415_lociStitched	chr17	34354450	34355983	1	1534	631.596	64.2327	13701	0
1_Set8KO_H3K27ac_rep_A_peak_49443_lociStitched	chr7	116503965	116504875	1	911	652.015	84.721	13702	0
1_Set8KO_H3K27ac_rep_A_peak_12484_lociStitched	chr12	87199539	87200241	1	703	655.7382	88.6626	13703	0
2_Set8KO_H3K27ac_rep_A_peak_40968_lociStitched	chr5	75874573	75877168	2	1059	832.2165	265.209	13704	0
1_Set8KO_H3K27ac_rep_A_peak_17503_lociStitched	chr14	79548958	79550078	1	1121	695.408	128.464	13705	0
1_Set8KO_H3K27ac_rep_A_peak_55097_lociStitched	chr9	65050679	65052206	1	1528	812.8221	246.1524	13706	0
1_Set8KO_H3K27ac_rep_A_peak_14525_lociStitched	chr13	58959798	58961308	1	1511	740.353	173.801	13707	0
1_Set8KO_H3K27ac_rep_A_peak_55869_lociStitched	chr9	96823709	96824684	1	976	672.165	105.7875	13708	0
1_Set8KO_H3K27ac_rep_A_peak_7963_lociStitched	chr11	61652507	61653705	1	1199	678.1878	111.8932	13709	0
1_Set8KO_H3K27ac_rep_A_peak_17518_lociStitched	chr14	86422254	86422930	1	677	661.466	95.3836	13710	0
2_Set8KO_H3K27ac_rep_A_peak_15491_lociStitched	chr13	110695870	110697306	2	897	755.336	189.4084	13711	0
1_Set8KO_H3K27ac_rep_A_peak_28438_lociStitched	chr19	49423004	49424260	1	1257	694.568	128.8656	13712	0
1_Set8KO_H3K27ac_rep_A_peak_18473_lociStitched	chr15	54277776	54278932	1	1157	665.1624	99.5316	13713	0
1_Set8KO_H3K27ac_rep_A_peak_37126_lociStitched	chr4	80873484	80874146	1	663	656.1744	90.6278	13714	0
1_Set8KO_H3K27ac_rep_A_peak_55273_lociStitched	chr9	68653324	68654235	1	912	679.9704	114.6949	13715	0
1_Set8KO_H3K27ac_rep_A_peak_41863_lociStitched	chr5	113790481	113791580	1	1100	704.0194	138.9136	13716	0
2_Set8KO_H3K27ac_rep_A_peak_14996_lociStitched	chr13	92903021	92907977	2	1654	1179.528	614.544	13717	0
1_Set8KO_H3K27ac_rep_A_peak_2355_lociStitched	chr1	151947647	151948526	1	880	693.0036	128.1582	13718	0
1_Set8KO_H3K27ac_rep_A_peak_14748_lociStitched	chr13	67525856	67526827	1	972	724.7544	159.9237	13719	0
1_Set8KO_H3K27ac_rep_A_peak_2097_lociStitched	chr1	134518966	134519485	1	520	660.7389	95.9112	13720	0
1_Set8KO_H3K27ac_rep_A_peak_38658_lociStitched	chr4	133389859	133391912	1	2054	774.8022	210.0219	13721	0
1_Set8KO_H3K27ac_rep_A_peak_43190_lociStitched	chr5	146733921	146734792	1	872	716.7459	152.0766	13722	0
1_Set8KO_H3K27ac_rep_A_peak_53496_lociStitched	chr9	5344238	5346673	1	2436	876.8435	312.654	13723	0
1_Set8KO_H3K27ac_rep_A_peak_24545_lociStitched	chr17	83786002	83787433	1	1432	725.2308	161.1306	13724	0
1_Set8KO_H3K27ac_rep_A_peak_47657_lociStitched	chr7	35753771	35754961	1	1191	738.157	174.097	13725	0
3_Set8KO_H3K27ac_rep_A_peak_8886_lociStitched	chr11	84015814	84033720	3	2020	2965.2336	2401.1946	13726	0
1_Set8KO_H3K27ac_rep_A_peak_25742_lociStitched	chr18	46380768	46381635	1	868	683.8896	119.9061	13727	0
2_Set8KO_H3K27ac_rep_A_peak_27250_lociStitched	chr19	16285981	16287625	2	1271	764.1312	200.2392	13728	0
2_Set8KO_H3K27ac_rep_A_peak_990_lociStitched	chr1	73962172	73963811	2	1320	701.492	137.676	13729	0
1_Set8KO_H3K27ac_rep_A_peak_51065_lociStitched	chr8	40271020	40273126	1	2107	888.1002	324.324	13730	0
2_Set8KO_H3K27ac_rep_A_peak_37694_lociStitched	chr4	105655693	105656783	2	769	731.717	167.969	13731	0
1_Set8KO_H3K27ac_rep_A_peak_2182_lociStitched	chr1	136569088	136571016	1	1929	820.7496	257.0024	13732	0
1_Set8KO_H3K27ac_rep_A_peak_6073_lociStitched	chr10	99893800	99895140	1	1341	741.556	177.818	13733	0
1_Set8KO_H3K27ac_rep_A_peak_45217_lociStitched	chr6	91634712	91635691	1	980	710.754	147.0458	13734	0
1_Set8KO_H3K27ac_rep_A_peak_19958_lociStitched	chr15	98510860	98512545	1	1686	755.217	191.9215	13735	0
1_Set8KO_H3K27ac_rep_A_peak_31984_lociStitched	chr2	140847181	140848265	1	1085	705.0336	141.7872	13736	0
1_Set8KO_H3K27ac_rep_A_peak_41744_lociStitched	chr5	110269384	110269886	1	503	638.9456	75.7016	13737	0
1_Set8KO_H3K27ac_rep_A_peak_36116_lociStitched	chr4	11235744	11237003	1	1260	762.0727	198.922	13738	0
1_Set8KO_H3K27ac_rep_A_peak_37499_lociStitched	chr4	100539094	100539808	1	715	669.2322	106.2432	13739	0
1_Set8KO_H3K27ac_rep_A_peak_52437_lociStitched	chr8	106415352	106416114	1	763	655.1676	92.583	13740	0
1_Set8KO_H3K27ac_rep_A_peak_51760_lociStitched	chr8	79162387	79163629	1	1243	741.474	179.0964	13741	0
1_Set8KO_H3K27ac_rep_A_peak_53866_lociStitched	chr9	29749796	29751304	1	1509	708.9108	146.7284	13742	0
1_Set8KO_H3K27ac_rep_A_peak_41508_lociStitched	chr5	103290987	103292361	1	1375	754.1886	192.2226	13743	0
1_Set8KO_H3K27ac_rep_A_peak_23405_lociStitched	chr17	34238577	34240288	1	1712	782.2692	220.8901	13744	0
1_Set8KO_H3K27ac_rep_A_peak_46422_lociStitched	chr6	136761473	136762833	1	1361	712.368	151.504	13745	0
2_Set8KO_H3K27ac_rep_A_peak_23828_lociStitched	chr17	47841674	47843348	2	1355	791.6346	230.8446	13746	0
1_Set8KO_H3K27ac_rep_A_peak_23100_lociStitched	chr17	28760849	28761950	1	1102	703.2087	142.6896	13747	0
1_Set8KO_H3K27ac_rep_A_peak_44054_lociStitched	chr6	40435408	40436193	1	786	614.969	54.479	13748	0
1_Set8KO_H3K27ac_rep_A_peak_14937_lociStitched	chr13	89583283	89584822	1	1540	772.7319	213.1515	13749	0
1_Set8KO_H3K27ac_rep_A_peak_38703_lociStitched	chr4	133928171	133929670	1	1500	726.2655	166.8387	13750	0
1_Set8KO_H3K27ac_rep_A_peak_18321_lociStitched	chr15	37791375	37792015	1	641	618.56	59.264	13751	0
1_Set8KO_H3K27ac_rep_A_peak_4201_lociStitched	chr10	28133349	28134503	1	1155	715.1338	155.9054	13752	0
1_Set8KO_H3K27ac_rep_A_peak_21160_lociStitched	chr16	32569884	32570773	1	890	688.086	129.0828	13753	0
1_Set8KO_H3K27ac_rep_A_peak_39925_lociStitched	chr5	23712040	23713045	1	1006	641.0895	82.1085	13754	0
2_Set8KO_H3K27ac_rep_A_peak_22326_lociStitched	chr16	97397593	97398859	2	944	745.5474	186.6084	13755	0
2_Set8KO_H3K27ac_rep_A_peak_41341_lociStitched	chr5	96305928	96307066	2	756	671.5338	112.662	13756	0
1_Set8KO_H3K27ac_rep_A_peak_4317_lociStitched	chr10	39450157	39451060	1	904	680.5008	121.8147	13757	0
1_Set8KO_H3K27ac_rep_A_peak_36714_lociStitched	chr4	56864509	56865298	1	790	629.7798	71.2467	13758	0
1_Set8KO_H3K27ac_rep_A_peak_38708_lociStitched	chr4	134000253	134000899	1	647	615.7672	57.3002	13759	0
1_Set8KO_H3K27ac_rep_A_peak_20666_lociStitched	chr16	19981541	19982939	1	1399	760.7916	202.8498	13760	0
2_Set8KO_H3K27ac_rep_A_peak_20961_lociStitched	chr16	28984427	28985859	2	794	694.3768	136.6128	13761	0
1_Set8KO_H3K27ac_rep_A_peak_35618_lociStitched	chr3	132870950	132872248	1	1299	792.8184	235.0678	13762	0
1_Set8KO_H3K27ac_rep_A_peak_57733_lociStitched	chrX	169794435	169795253	1	819	647.9378	90.3072	13763	0
1_Set8KO_H3K27ac_rep_A_peak_32120_lociStitched	chr2	147927782	147928562	1	781	677.586	119.964	13764	0
1_Set8KO_H3K27ac_rep_A_peak_35894_lociStitched	chr3	151293931	151295030	1	1100	719.4054	161.8827	13765	0
1_Set8KO_H3K27ac_rep_A_peak_15080_lociStitched	chr13	95553657	95554646	1	990	717.7173	160.218	13766	0
1_Set8KO_H3K27ac_rep_A_peak_24179_lociStitched	chr17	68312180	68312612	1	433	618.3648	61.2576	13767	0
1_Set8KO_H3K27ac_rep_A_peak_35946_lociStitched	chr3	154691653	154692688	1	1036	682.9965	126.477	13768	0
1_Set8KO_H3K27ac_rep_A_peak_7255_lociStitched	chr11	29718698	29720165	1	1468	726.0183	169.5852	13769	0
1_Set8KO_H3K27ac_rep_A_peak_31261_lociStitched	chr2	116942139	116943689	1	1551	772.055	215.76	13770	0
2_Set8KO_H3K27ac_rep_A_peak_42673_lociStitched	chr5	135533537	135545150	2	1433	1868.5317	1312.269	13771	0
1_Set8KO_H3K27ac_rep_A_peak_9522_lociStitched	chr11	98863142	98864390	1	1249	681.0336	124.9248	13772	0
1_Set8KO_H3K27ac_rep_A_peak_672_lociStitched	chr1	58504348	58504925	1	578	625.2949	69.24	13773	0
1_Set8KO_H3K27ac_rep_A_peak_19707_lociStitched	chr15	87325777	87327198	1	1422	781.6921	225.6548	13774	0
1_Set8KO_H3K27ac_rep_A_peak_46903_lociStitched	chr7	12818462	12818880	1	419	621.984	66.0858	13775	0
1_Set8KO_H3K27ac_rep_A_peak_32085_lociStitched	chr2	145934171	145934718	1	548	616.6331	60.7717	13776	0
1_Set8KO_H3K27ac_rep_A_peak_43386_lociStitched	chr5	151271037	151271620	1	584	612.3249	56.7842	13777	0
1_Set8KO_H3K27ac_rep_A_peak_51672_lociStitched	chr8	72443215	72444220	1	1006	689.1285	133.665	13778	0
2_Set8KO_H3K27ac_rep_A_peak_10484_lociStitched	chr11	117222646	117224784	2	691	820.992	265.5396	13779	0
1_Set8KO_H3K27ac_rep_A_peak_22134_lociStitched	chr16	92824665	92826382	1	1718	715.6456	160.3678	13780	0
1_Set8KO_H3K27ac_rep_A_peak_17521_lociStitched	chr14	88423013	88423969	1	957	646.9252	91.6804	13781	0
1_Set8KO_H3K27ac_rep_A_peak_32315_lociStitched	chr2	155018921	155019981	1	1061	742.636	187.408	13782	0
1_Set8KO_H3K27ac_rep_A_peak_9853_lociStitched	chr11	104058361	104059763	1	1403	744.0414	188.9896	13783	0
1_Set8KO_H3K27ac_rep_A_peak_2644_lociStitched	chr1	162004931	162005730	1	800	726.1312	171.3855	13784	0
1_Set8KO_H3K27ac_rep_A_peak_48319_lociStitched	chr7	75516116	75517890	1	1775	787.4786	232.7488	13785	0
1_Set8KO_H3K27ac_rep_A_peak_41765_lociStitched	chr5	111178133	111179291	1	1159	705.222	150.6558	13786	0
1_Set8KO_H3K27ac_rep_A_peak_2363_lociStitched	chr1	152089581	152090325	1	745	628.5312	74.1768	13787	0
1_Set8KO_H3K27ac_rep_A_peak_51051_lociStitched	chr8	39005614	39006605	1	992	696.7721	142.704	13788	0
1_Set8KO_H3K27ac_rep_A_peak_47930_lociStitched	chr7	49003972	49005283	1	1312	734.8155	181.0491	13789	0
1_Set8KO_H3K27ac_rep_A_peak_1207_lociStitched	chr1	85735087	85736538	1	1452	697.6408	144.0843	13790	0
1_Set8KO_H3K27ac_rep_A_peak_1098_lociStitched	chr1	75359880	75361660	1	1781	655.752	102.528	13791	0
1_Set8KO_H3K27ac_rep_A_peak_48008_lociStitched	chr7	63754728	63755628	1	901	682.11	129.24	13792	0
1_Set8KO_H3K27ac_rep_A_peak_25886_lociStitched	chr18	55073345	55074161	1	817	655.4112	102.6528	13793	0
1_Set8KO_H3K27ac_rep_A_peak_48361_lociStitched	chr7	79148376	79149576	1	1201	727.44	174.72	13794	0
1_Set8KO_H3K27ac_rep_A_peak_43670_lociStitched	chr6	28758061	28759073	1	1013	674.3968	121.946	13795	0
1_Set8KO_H3K27ac_rep_A_peak_14756_lociStitched	chr13	67779393	67780290	1	898	653.6439	101.2713	13796	0
1_Set8KO_H3K27ac_rep_A_peak_1825_lociStitched	chr1	130512643	130514078	1	1436	747.348	195.0165	13797	0
2_Set8KO_H3K27ac_rep_A_peak_56819_lociStitched	chrX	7947133	7948547	2	918	597.415	45.1066	13798	0
1_Set8KO_H3K27ac_rep_A_peak_40103_lociStitched	chr5	31450944	31453162	1	2219	888.5308	336.2488	13799	0
1_Set8KO_H3K27ac_rep_A_peak_49812_lociStitched	chr7	128392240	128393456	1	1217	651.168	98.9824	13800	0
1_Set8KO_H3K27ac_rep_A_peak_11639_lociStitched	chr12	69241374	69242339	1	966	674.149	122.0725	13801	0
1_Set8KO_H3K27ac_rep_A_peak_40990_lociStitched	chr5	76529273	76529984	1	712	706.3074	154.998	13802	0
1_Set8KO_H3K27ac_rep_A_peak_44131_lociStitched	chr6	48504367	48504768	1	402	602.1015	50.9671	13803	0
1_Set8KO_H3K27ac_rep_A_peak_33226_lociStitched	chr2	181224706	181225983	1	1278	771.5634	220.5379	13804	0
2_Set8KO_H3K27ac_rep_A_peak_28062_lociStitched	chr19	40678128	40679500	2	1041	691.8996	141.316	13805	0
1_Set8KO_H3K27ac_rep_A_peak_52202_lociStitched	chr8	94666717	94667367	1	651	618.15	67.6	13806	0
1_Set8KO_H3K27ac_rep_A_peak_17645_lociStitched	chr14	118000967	118002293	1	1327	750.3834	200.0934	13807	0
2_Set8KO_H3K27ac_rep_A_peak_37930_lociStitched	chr4	115708173	115709805	2	1186	791.6832	241.536	13808	0
1_Set8KO_H3K27ac_rep_A_peak_13597_lociStitched	chr13	29652561	29653923	1	1363	765.3078	215.196	13809	0
2_Set8KO_H3K27ac_rep_A_peak_34853_lociStitched	chr3	97681112	97682672	2	1259	789.204	239.304	13810	0
1_Set8KO_H3K27ac_rep_A_peak_46271_lociStitched	chr6	129451031	129452248	1	1218	693.5683	143.8494	13811	0
1_Set8KO_H3K27ac_rep_A_peak_11667_lociStitched	chr12	69555716	69557045	1	1330	726.1656	176.4912	13812	0
1_Set8KO_H3K27ac_rep_A_peak_31247_lociStitched	chr2	115984359	115985252	1	894	653.0509	103.7666	13813	0
1_Set8KO_H3K27ac_rep_A_peak_41734_lociStitched	chr5	109866353	109866949	1	597	631.76	82.546	13814	0
1_Set8KO_H3K27ac_rep_A_peak_47991_lociStitched	chr7	58717380	58718841	1	1462	758.4051	209.5074	13815	0
1_Set8KO_H3K27ac_rep_A_peak_24455_lociStitched	chr17	80431520	80432746	1	1227	818.968	270.0878	13816	0
1_Set8KO_H3K27ac_rep_A_peak_20672_lociStitched	chr16	20168264	20169530	1	1267	783.021	234.21	13817	0
2_Set8KO_H3K27ac_rep_A_peak_3735_lociStitched	chr10	4737303	4739110	2	671	839.3515	290.5656	13818	0
1_Set8KO_H3K27ac_rep_A_peak_56074_lociStitched	chr9	106353196	106354597	1	1402	676.683	127.9113	13819	0
1_Set8KO_H3K27ac_rep_A_peak_40900_lociStitched	chr5	74143473	74144470	1	998	633.3941	84.9444	13820	0
1_Set8KO_H3K27ac_rep_A_peak_30146_lociStitched	chr2	53062436	53063678	1	1243	688.689	140.346	13821	0
1_Set8KO_H3K27ac_rep_A_peak_27819_lociStitched	chr19	36083214	36084001	1	788	730.1786	181.8757	13822	0
2_Set8KO_H3K27ac_rep_A_peak_10796_lociStitched	chr11	121475527	121483271	2	936	1467.488	919.2128	13823	0
2_Set8KO_H3K27ac_rep_A_peak_10597_lociStitched	chr11	118457742	118459233	2	1190	652.7598	104.5191	13824	0
1_Set8KO_H3K27ac_rep_A_peak_1961_lociStitched	chr1	132519699	132520555	1	857	634.4672	86.2848	13825	0
1_Set8KO_H3K27ac_rep_A_peak_1112_lociStitched	chr1	76918642	76920190	1	1549	763.4736	215.3268	13826	0
1_Set8KO_H3K27ac_rep_A_peak_15391_lociStitched	chr13	106835425	106836941	1	1517	813.1824	265.1484	13827	0
1_Set8KO_H3K27ac_rep_A_peak_22437_lociStitched	chr17	5862321	5863523	1	1203	689.4672	141.9562	13828	0
1_Set8KO_H3K27ac_rep_A_peak_14620_lociStitched	chr13	62964402	62965250	1	849	693.8336	146.3648	13829	0
1_Set8KO_H3K27ac_rep_A_peak_15994_lociStitched	chr14	20945662	20946074	1	413	618.1236	70.658	13830	0
1_Set8KO_H3K27ac_rep_A_peak_46382_lociStitched	chr6	135064957	135065932	1	976	643.4025	96.0375	13831	0
1_Set8KO_H3K27ac_rep_A_peak_47861_lociStitched	chr7	45830486	45831083	1	598	657.9537	110.7435	13832	0
1_Set8KO_H3K27ac_rep_A_peak_11245_lociStitched	chr12	29290666	29291639	1	974	678.4729	131.355	13833	0
1_Set8KO_H3K27ac_rep_A_peak_52591_lociStitched	chr8	110618647	110619447	1	801	668.08	121.12	13834	0
1_Set8KO_H3K27ac_rep_A_peak_40559_lociStitched	chr5	54577990	54578663	1	674	662.6358	115.756	13835	0
1_Set8KO_H3K27ac_rep_A_peak_14476_lociStitched	chr13	56522530	56522977	1	448	650.4744	103.7487	13836	0
1_Set8KO_H3K27ac_rep_A_peak_41757_lociStitched	chr5	110839254	110839767	1	514	641.7117	95.0589	13837	0
1_Set8KO_H3K27ac_rep_A_peak_41440_lociStitched	chr5	100547381	100548286	1	906	691.963	145.524	13838	0
1_Set8KO_H3K27ac_rep_A_peak_53483_lociStitched	chr8	129263063	129263823	1	761	651.7	105.412	13839	0
1_Set8KO_H3K27ac_rep_A_peak_56284_lociStitched	chr9	110624377	110625047	1	671	639.448	93.331	13840	0
1_Set8KO_H3K27ac_rep_A_peak_31199_lociStitched	chr2	113397207	113398801	1	1595	754.2808	208.3358	13841	0
1_Set8KO_H3K27ac_rep_A_peak_8629_lociStitched	chr11	78080058	78080823	1	766	635.409	89.505	13842	0
1_Set8KO_H3K27ac_rep_A_peak_14606_lociStitched	chr13	62858003	62859159	1	1157	711.6336	165.7704	13843	0
2_Set8KO_H3K27ac_rep_A_peak_7826_lociStitched	chr11	58302283	58307741	2	1423	988.9896	443.1896	13844	0
1_Set8KO_H3K27ac_rep_A_peak_25888_lociStitched	chr18	55133546	55134529	1	984	672.5686	126.807	13845	0
1_Set8KO_H3K27ac_rep_A_peak_52879_lociStitched	chr8	119574548	119575180	1	633	628.2712	82.5392	13846	0
1_Set8KO_H3K27ac_rep_A_peak_43566_lociStitched	chr6	19991650	19992692	1	1043	658.8566	113.1612	13847	0
1_Set8KO_H3K27ac_rep_A_peak_7023_lociStitched	chr11	17051608	17052421	1	814	627.3921	82.2756	13848	0
1_Set8KO_H3K27ac_rep_A_peak_20563_lociStitched	chr16	15984568	15986030	1	1463	796.2052	251.1716	13849	0
1_Set8KO_H3K27ac_rep_A_peak_41917_lociStitched	chr5	114421616	114422860	1	1245	725.1276	180.1312	13850	0
2_Set8KO_H3K27ac_rep_A_peak_15257_lociStitched	chr13	100152560	100153890	2	952	764.75	219.849	13851	0
2_Set8KO_H3K27ac_rep_A_peak_18439_lociStitched	chr15	51864908	51877820	2	1406	2400.3408	1855.4544	13852	0
1_Set8KO_H3K27ac_rep_A_peak_1909_lociStitched	chr1	131812278	131813329	1	1052	691.558	146.7196	13853	0
2_Set8KO_H3K27ac_rep_A_peak_51992_lociStitched	chr8	86801249	86802606	2	902	702.5189	157.6834	13854	0
